ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಕನ್ನಡ ಪದ (Kannada Word),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description)
,,Thymol,,"ತೈಮಾಲ್, ಬಿಳಿಯ ಪಾರದರ್ಶಕ ಕಾರ್ಬಾಲಿಕ್ ಆಮ್ಲಸ್ಫಟಿಕ",,,,,,,
,,Thymol fumigation,,ತೈಮಾಲ್ ಹಬೆಯಾಡಿಸುವಿಕೆ,,,,,,,
,,Thymol vapour,,ತೈಮಾಲ್ ಆವಿ / ಬಾಷ್ಪ / ಹಬೆ,,,,,,,
,,Tidy,,"ಓರಣವಾದ, ಒಪ್ಪವಾದ",,,,,,,
,,Tint,,"ಟಿಂಟು, ತಿಳಿಬಣ್ಣ, ವರ್ಣಚ್ಛಾಯೆ",,,,,,,
,,Tintometer,,ವರ್ಣಚ್ಛಾಯಾ ಮಾಪಕ,,,,,,,
,,Tint tool,,ವರ್ಣಚ್ಛಾಯಾ ಸಲಕರಣೆ,,,,,,,
,,Tipping Machine,,ತಟ್ಟುಯಂತ್ರ,,,,,,,
,,Tissue paper,,ನವುರು ಕಾಗದ,,,,,,,
,,Tithe document,,ದಶಾಂಶ ತೆರಿಗೆ ದಸ್ತಾವೇಜು,,,,,,,
,,Title,,"ಶೀರ್ಷಿಕೆ, ಶಿರೋನಾಮೆ",,,,,,,
,,Title page,,ಮುಖಪುಟ,,,,,,,
,,Tone,,"(ಛಾಯಾಚತ್ರ) ಮೆರಗು ಕೊಡು, ಒಪ್ಪಕೊಡು",,,,,,,
,,Tool,,"ಚಿತ್ರಮುದ್ರೆ, ಸಲಕರಣೆ",,,,,,,
,,Topical bibliography,,(ಸ್ಥಳೀಯ) ವಿಷಯಗಳ ಗ್ರಂಥಸೂಚಿ,,,,,,,
,,Topographical map,,ಸ್ಥಳ ವಿವರಣಾ ನಕ್ಷೆ,,,,,,,
,,Topography,,"ಸ್ಥಳ ವಿವರಣೆ, ಪ್ರದೇಶ ನಕ್ಷೆ",,,,,,,
,,Top secret,,ಅತ್ಯಂತ ರಹಸ್ಯ,,,,,,,
,,Torchon paper,,ಟಾರ್ಪಾನ್ ಕಾಗದ,,,,,,,
,,Torn manuscript,,ಹರಿದ ಹಸ್ತಪ್ರತಿ,,,,,,,
,,Tory style,,ಟೋರಿ ಶೈಲಿ,,,,,,,
,,Toxicity,,ವಿಷತ್ವ,,,,,,,
,,Tracing,,"ಟ್ರೇಸಿಂಗು, ರೇಖನ",,,,,,,
,,Tracing paper,,"ಟ್ರೇಸಿಂಗ್ ಕಾಗದ, ತಿದ್ದು ಕಾಗದ",,,,,,,
,,Track,,ಕಿರುಹೊತ್ತಿಗೆ,,,,,,,
,,Trade union,,ಕಾರ್ಮಿಕ ಸಂಘ,,,,,,,
,,Traditional,,ಸಾಂಪ್ರದಾಯಿಕ,,,,,,,
,,Trailer,,"ಟ್ರೇಯ್ಲರು, ಅನುಬಂಧ",,,,,,,
,,Transcribe,,ನಕಲು ಮಾಡು,,,,,,,
,,Transcript,,ಬರೆದ ನಕಲು,,,,,,,
,,Transcription,,"ನಕಲಿಕೆ, ಪ್ರತಿಮಾಡುವುದು",,,,,,,
,,Translucent copy,,ಪಾರದೀಪಕ ಪ್ರತಿ,,,,,,,
,,Transmission,,ಪ್ರಸರಣ,,,,,,,
,,Transparency,,"ಪಾರದರ್ಶನ ಚಿತ್ರ, ಪಾರದರ್ಶಿಕೆ",,,,,,,
,,Travelogue,,ಪ್ರವಾಸ ಕಥನ,,,,,,,
,,Treadle machine,,ಕಾಲೊತ್ತು ಮುದ್ರಣ ಯಂತ್ರ,,,,,,,
,,Treadle press,,ಕಾಲೊತ್ತು ಮುದ್ರಕ,,,,,,,
,,Treatment of records,,ದಾಖಲೆಗಳ ಸಂಸ್ಕರಣ,,,,,,,
,,Trial binding,,"ಮೂರು ಅಕ್ಷರದ, ತ್ರ್ಯಕ್ಷರಿ",,,,,,,
,,Tri literal,,"ಮೂರಕ್ಷರದ, ಕ್ರಿಯಕ್ಷರದ",,,,,,,
,,Trimmed,,ಕತ್ತರಿಸಿದ. ಸಮರಿದ,,,,,,,
,,Trimmer,,ಕತ್ತರಿಸುವ ಸಲಕರಣೆ ಸಮರಂಗ,,,,,,,
,,Triple,,"ತ್ರಿಭಾಗ, ತ್ರಿಖಂಡ",,,,,,,
,,Triplicate,,ತ್ರಿಪ್ರತಿ,,,,,,,
,,Tropic,,"ಸಂಕ್ರಾಂತಿ ವೃತ್ತ, ಉಷ್ಣವಲಯ",,,,,,,
,,Turmeric paper,,ಅರಸಿನ ಕಾಗದ,,,,,,,
,,Turn,,ತಲೆಕೆಳಗು ಅಕ್ಷರ,,,,,,,
,,Turpentine,,"ಟರ್ಪೆಂಟೈನು, ಕರ್ಪೂರ ತೈಲ",,,,,,,
,,Tutty,,"ಟಟಿ, ಒಂದು ಅಶುದ್ಧ ಜಿಂಕ್ ಆಕ್ಸೈಡು",,,,,,,
,,Twain,,"ಎರಡು, ಜೊತೆ",,,,,,,
,,Tweezer,,ಸಣ್ಣ ಚಿಮುಟ,,,,,,,
,,Twine,,"ಟ್ವೈನ್ ದಾರ, ಹುರಿ",,,,,,,
,,Type,,"ಅಚ್ಚುಮೊಳೆ, ಬೆರಳಚ್ಚಿಸು",,,,,,,
,,Typical compound,,ವಿಶಿಷ್ಟ ಸಂಯುಕ್ತ ವಸ್ತು,,,,,,,
,,Typograph,,ಅಚ್ಚುಮೊಳೆ ಜೋಡಕ (ಯಂತ್ರ),,,,,,,
,,Typographer,,ಮುದ್ರಣಗಾರ,,,,,,,
,,Typography,,ಮುದ್ರಣ ಕಲೆ,,,,,,,
,,Ultra-fine,,ಅತ್ಯುತ್ತಮ,,,,,,,
,,Ultraviolet radiation,,ನೀಲ ಲೋಹಿತಾತೀತ ವಿಕಿರಣ,,,,,,,
,,Unbleached paper,,ಬಿಳಿಚಿಸುವ ಕಾಗದ,,,,,,,
,,Uncial,,"ಅನ್ಸಿಯಲ್‌ ಅಕ್ಷರ, 4-8ನೇ ಶತಮಾನಗಳ ಅಕ್ಷರ ಮತ್ತು ಪ್ರತಿಗಳಲ್ಲಿನ ದೊಡ್ಡಕ್ಷರ(ದ ಹಸ್ತಪ್ರತಿ)",,,,,,,
,,Underdeveloped,,ಅಪೂರ್ಣವಾಗಿ ಸ್ಟುಟಗೊಳಿಸು,,,,,,,
,,Under-expose,,ಅಸಮರ್ಪಕವಾಗಿ ಬೆಳಕಿಗೆ ಒಡ್ಡು,,,,,,,
,,Underlay,,ಅಚ್ಚಿನ ಮೊಳೆಗಳ ಕೆಳಗಿಟ್ಟ ಕಾಗದ,,,,,,,
,,Uniliteral,,"ಒಂದೇ ಆಕ್ಷರವುಳ್ಳ, ಏಕಾಕ್ಷರಿ",,,,,,,
,,Unit card,,ಘಟಕ / ಯೂನಿಟ್‌ ಕಾರ್ಡು,,,,,,,
,,Uniterm Index,,ಏಕಪದ ಸೂಚಿ,,,,,,,
,,Unitize,,ಪ್ರತ್ಯೇಕವಾಗಿ ಬಳಸಲು ಸೂಕ್ಷ್ಮ ಚಿತ್ರ ಸುರುಳಿಯನ್ನು ಪ್ರತ್ಯೇಕ ಚೌಕಟ್ಟುಗಳಾಗಿ ಬೇರ್ಪಡಿಸು,,,,,,,
,,Unlined,,ಅಸ್ತರಿ ಹಾಕಿಲ್ಲದ,,,,,,,
,,Unnatural disaster,,ಅನೈಸರ್ಗಿಕ ವಿಪತ್ತು,,,,,,,
,,Unpaged,,ಪುಟಸಂಖ್ಯೆ ಹಾಕಿಲ್ಲದ,,,,,,,
,,Unprinted transcript,,ಮುದ್ರಿಸಿಲ್ಲದ ಕೈಬರಹದ ನಕಲು,,,,,,,
,,Unprocessed paper,,ಸಂಸ್ಕರಿಸಿಲ್ಲದ ಕಾಗದ,,,,,,,
,,Unsewn,,ಹೊಲಿಗೆ ಹಾಕಿಲ್ಲದ,,,,,,,
,,Unsophisticated,,"ಕೃತಕವಲ್ಲದ, ಸಹಜ",,,,,,,
,,Use and General Care,,ಉಪಯೋಗ ಮತ್ತು ಸಾಮಾನ್ಯ ರಕ್ಷಣೆ,,,,,,,
,,Utilized film cards,,ಉಪಯೋಗಿಸಿದ ಛಾಯಾಚಿತ್ರ ಕಾರ್ಡ್,,,,,,,
,,Vacuum chamber,,ನಿರ್ವಾತಕೋಣೆ,,,,,,,
,,Vacuum cleaner,,ಧೂಳು ಜೋಷಕ,,,,,,,
,,Valuable documentary care,,ಅಮೂಲ್ಯ ದಾಖಲೆಯ ತಿರುವು,,,,,,,
,,Variate field coding,,ಭಿನ್ನ ಕ್ಷೇತ್ರ ಸಂಕೇತೀಕರಣ,,,,,,,
,,Varnish,,"ವಾರ್ನೀಸು, ಮೆರುಗೆಣ್ಣೆ",,,,,,,
,,Vat paper,,ಸಂಸ್ಕರಿಸಿದ ಕಾಗದ,,,,,,,
,,Vellum,,"ಚರ್ಮ ಕಾಗದ, ಚರ್ಮ ಪತ್ರ",,,,,,,
,,Ventilation,,ಗಾಳಿ ಬೆಳಕಿನ ವ್ಯವಸ್ಥೆ,,,,,,,
,,Version,,"ಪಾಠಾಂತರ, ಭಾಷಾಂತರ; ಅವೃತ್ತಿತ",,,,,,,
,,Verso,,ಎಡಪಕ್ಕ : ಎಡಪುಟ,,,,,,,
,,Vertical file,,ಲಂಬ ಕಡತ,,,,,,,
,,Video,,ದೃಶ್ಯ ಶ್ರವಣ ಸಾಧನ,,,,,,,
,,Vignette,,"ವೆನೈಟ್, ಅಕ್ಷರ ಲತಾಲಂಕಾರ: ಮುಖ ಪುಟ ಚಿತ್ರಾಲಂಕಾರ",,,,,,,
,,Visual aids,,ದೃಶ್ಯ ಸಾಧನಗಳು,,,,,,,
,,Visual display unit,,ದೃಶ್ಯ ಪ್ರದರ್ಶನ ಘಟಕ,,,,,,,
,,Visual punched Card,,ದೃಶ್ಯ ರಂದ್ರಿತ ಕಾರ್ಡ್,,,,,,,
,,Volume,,ಸಂಪುಟ: ಸುರುಳಿ ಸಂಪುಟ,,,,,,,
,,Wafer,,ಅಂಟು ಬಿಲ್ಲೆ,,,,,,,
,,Waher,,"ವಾಷರು, ಬಿಗಿ ಬಿಲ್ಲೆ",,,,,,,
,,Watercolor Painting,,ಜಲ ವರ್ಣಚಿತ್ರ,,,,,,,
,,Water damaged records,,ನೀರಿನಿಂದ ಹಾಳಾದ ದಾಖಲೆಗಳು,,,,,,,
,,Water line,,ಜಲರೇಖೆ,,,,,,,
,,Watermark,,"ಜಲ ಗುರುತು ರೇಖೆ, ಜಲ ಚಿಹ್ನೆ",,,,,,,
,,Wax,,"ಮೇಣ, ಜೇನು ಮೇಣ",,,,,,,
,,Wax palm,,ಮೇಣ ತಾಳೆ,,,,,,,
,,Wax painting,,ಮೇಣ ವರ್ಣಚಿತ್ರ,,,,,,,
,,Wax paper,,ಮೇಣ ಕಾಗದ,,,,,,,
,,Wax sealing,,ಅರಗು,,,,,,,
,,Wax stencil,,ಕೊರೆಯಚ್ಚು ಮೇಣ,,,,,,,
,,Wearing plate,,ಉಜ್ಜು ತಗಡು,,,,,,,
,,Weeding,,ಕಳಪೆಗಳನ್ನು ತೆಗೆದು ಹಾಕುವುದು,,,,,,,
,,Wet chemical,,ತೇವ ರಾಸಾಯನಿಕ,,,,,,,
,,Wet plate,,"ತೇವ ಫಲಕ, ಒದ್ದೆಯಾಗಿರುವಾಗ ಪ್ರಕಾಶಕ್ಕೆ ತೆರೆದಿಡುವ ಕಲೋಡಿಯನ್ ಫಲಕ",,,,,,,
,,Wet treatment,,ತೇವ ಸಂಸ್ಕರಣ,,,,,,,
,,Whatman,,ವಾಟ್ ಮನ್ ಕಾಗದ,,,,,,,
,,What - not,,ವಸ್ತು ಕಪಾಟು,,,,,,,
,,Whisk,,ಧೂಳು ತೊಡಪ,,,,,,,
,,White ant,,ಗೆದ್ದಲು,,,,,,,
,,White Holland,,ಬಿಳಿಯ ನಾರು ಬಟ್ಟೆ; ಹಾಲಂಡ್ ಬಟ್ಟೆ,,,,,,,
,,White Paper,,ಶ್ವೇತ ಪತ್ರ: ಬಿಳಿಯ ಕಾಗದ,,,,,,,
,,Whole bound,,ಸಂಪೂರ್ಣವಾಗಿ ಚರ್ಮದಿಂದ ರಟ್ಟುಕಟ್ಟಿದ,,,,,,,
,,Winding tape,,ಸುರಳಿ ಸುತ್ತುವ ಟೇಪು,,,,,,,
,,Wire-net,,ತಂತಿ ಬಲೆ / ಜಾಲರಿ,,,,,,,
,,Wire sewing,,ತಂತಿ ಹೊಲಿಗೆ,,,,,,,
,,Wood block,,ಮರದ ಪಡಿಯಚ್ಚು,,,,,,,
,,Woodcut,,"ಮರದ ಪಡಿಯಚ್ಚು, ಮರಚ್ಚು",,,,,,,
,,Wooden chamber,,ಮರದ ಕೊಠಡಿ,,,,,,,
,,Wood fiber,,ಮರದ ನಾರು,,,,,,,
,,Wood paper,,ಮರ ಕಾಗದ,,,,,,,
,,Wood-pulp,,ಮರದ ತಿರುಳು,,,,,,,
,,Woodbury-type,,ಪಡಿಯಚ್ಚು ರಚನಾಕ್ರಮ (ಮೃದು ಲೋಹದ) ಪಡಿಯಚ್ಚಿಗೆ ವರ್ಗಾಯಿಸುವ ಒಂದು ಕ್ರಮ. ಪಡಿಯಚ್ಚಿನ ಮುದ್ರಣ ಚಿತ್ರ,,,,,,,
,,Word,,ಪದ ರಚಿಸು,,,,,,,
,,Work shop,,"ಕಮ್ಮಟ, ಕಾರ್ಯಾಗಾರ",,,,,,,
,,Worm eaten,,ಹುಳು ತಿಂದ,,,,,,,
,,Worn out records,,ಜೀರ್ಣವಾದ ದಾಖಲೆಗಳು,,,,,,,
,,Woven paper,,ನೇಯ್ದ ಕಾಗದ,,,,,,,
,,Wrappage,,ಹೊದಿಕೆ,,,,,,,
,,Wrappet,,"ಆವರಣ, ಹೊದಿಕೆ, ಪುಸ್ತಕದ ಹೊದಿಕೆ",,,,,,,
,,Writer,,"ಲೇಖಕ, ಬರಹಗಾರ",,,,,,,
,,Writing,,"ಬರಹ, ಬರವಣಿಗೆ, ಲೇಖನ",,,,,,,
,,Wrong fount,,ತಪ್ಪು ಅಚ್ಚುಮೊಳ,,,,,,,
,,Xero duplicating,,ಜಿರೊಕ್ರಮದಿಂದ ಪ್ರತಿ ತೆಗೆಯುವುದು,,,,,,,
,,Xerography,,"ಜೆರೋಗ್ರಫಿ, ಪ್ರತಿರೂಪಣ ಶಾಸ್ತ್ರ",,,,,,,
,,Xerox,,"ಜೆರಾಕ್ಸ, ಪ್ರತಿರೂಪಣ ಯಂತ್ರ, ಪ್ರತಿರೂಪಣ",,,,,,,
,,Xerox copy,,ಜೆರಾಕ್ಸ ಪ್ರತಿ,,,,,,,
,,Xerox duplication,,ಜೆರಾಕ್ಸ ಪ್ರತಿರೂಪಣ ನಕಲಿಕೆ,,,,,,,
,,Xerox machine,,ಪ್ರತಿರೂಪಣ ಯಂತ್ರ ಜೆರಾಕ್ಸ ಯಂತ್ರ,,,,,,,
,,Xerox organisation,,ಜೆರಾಕ್ಸ್ ಸಂಸ್ಥೆ,,,,,,,
,,X-ray,,"ಎಕ್ಸ್ ರೇ, ಕ್ಷಕಿರಣ",,,,,,,
,,X-ray crystal- analysis,,ಕ್ಷಕಿರಣ ಹರಳು ವಿಶ್ಲೇಷಣೆ,,,,,,,
,,X-ray fluorescence,,ಎಕ್ಸರೇ ಸ್ಫುರಣ ಕಿರಣ,,,,,,,
,,X-ray micrography,,"ಸೂಕ್ಷ್ಮ ಮುದ್ರಣಕಲೆ, ಎಕ್ಸರೆ ಸೂಕ್ಷ್ಮ ವಸ್ತು ಅಧ್ಯಯನ",,,,,,,
,,X-ray techniques,,ಎಕ್ಸ್ ರೇ ತಂತ್ರಗಳು,,,,,,,
,,Xylography,,"ಮರದ ಕೆತ್ತನೆ, ವಾರುಕೆತ್ತನೆ",,,,,,,
,,Yankee machine,,"ಯಾಂಕಿ ಯಂತ್ರ, ಹೊಳಪು ಕಾಗದ ತಯಾರಿಸುವ ಯಂತ್ರ",,,,,,,
,,Yearbook,,ವಾರ್ಷಿಕ ಪುಸ್ತಕ,,,,,,,
,,Zag - Zig fold,,ಅಂಕುಡೊಂಕು ಮಡಿಕೆ,,,,,,,
,,Zinc chloride,,"ಸತು / ಜಿಂಕ್ ಕ್ಲೋರೈಡ್, ಸತುವಿನ ಕ್ಲೋರೈಡು",,,,,,,
,,Zincograph,,"ಸತುಫಲಕ, ಪಡಿಯಚ್ಚು ಸತು ಪ್ರತಿ",,,,,,,
,,Zincography,,"ಸತುಫಲಕ ಪಡಿಯಚ್ಚು ಕಲೆ, ಸತುಫಲಕ ಮುದ್ರಣ ಕಲೆ",,,,,,,
