ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಕನ್ನಡ ಪದ (Kannada Word),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description)
,,Soil – conservation Survey,,ಮಣ್ಣುಸಂರಕ್ಷಣಾಸಮೀಕ್ಷೆ. ಭೂಮಿಯನ್ನು ಸರಿಯಾದ ರೀತಿಯಲ್ಲಿ ಉಪಯೋಗಿಸಿಕೊಳ್ಳಲು ಸಹಾಯವಾಗುವಂತಹ ಮಣ್ಣಿನ ಗುಣ ವಿಶೇಷಗಳ ಸಮೀಕ್ಷಾಪರಿಶೀಲನೆ.,,,,,,,
,,Soil Amendments,,"ಮಣ್ಣು ಸೇರ್ಪಡೆಸುಧಾರಕಗಳು. ಹುಳಿ ಮತ್ತು ಕ್ಷಾರ ಮಣ್ಣುಗಳನ್ನು ಸರಿಪಡಿಸಲು ಮಣ್ಣಿಗೆ ಸೇರಿಸುವ ವಸ್ತುಗಳು; ಸುಣ್ಣ, ಜಿಪ್ಸಂ, ಗಂಧಕ ಮುಂತಾದವುಗಳು.",,,,,,,
,,Soil Classification,,"ಮಣ್ಣು ವರ್ಗೀಕರಣ. ಮಣ್ಣುಗಳನ್ನು ವಿವಿಧ ಉದ್ದೇಶಗಳ ಆಧಾರದ ಮೇಲೆ ಗುಂಪುಗಳಾಗಿ ವರ್ಗೀಕರಿಸಬಹುದು. ಬೆಲೆ, ಬಳಕೆ, ಬೆಳೆಹುಟ್ಟು ಇಂಥ ಅನೇಕ ಆಧಾರಗಳ ಮೇಲೆ ವರ್ಗೀಕರಣ ಸಾಮಾನ್ಯ. ಇವೆಲ್ಲವುಗಳಲ್ಲೂ ಹೆಚ್ಚು ಸಮಂಜಸವಾದದ್ದು ಉತ್ಪತ್ತಿಕ್ರಿಯೆಯ ಆಧಾರದ ಮೇಲಿನ ವರ್ಗೀಕರಣ. ಮಣ್ಣಿನ ಪ್ರೊಪೈಲ್ ಗುಣಗಳನ್ನು ಪರಿಶೀಲನೆ ಮಾಡಿ ವಿವಿಧ ಗುಂಪುಗಳನ್ನು ಗುರುತಿಸುತ್ತಾರೆ.",,,,,,,
,,Soil Conservation,,"ಮಣ್ಣು ಸಂರಕ್ಷಣೆ. ಮಣ್ಣಿನ ಸಾಮರ್ಥ್ಯಕ್ಕನುಸಾರವಾಗಿ ಸಾಗುವಳಿಮಾಡಿ, ಬಳಸಿ ಅದರ ಉತ್ಪಾದನಾ ಶಕ್ತಿಯನ್ನು ವೃದ್ಧಿಮಾಡುವ ಕಾರ್ಯಕ್ರಮ.",,,,,,,
,,Soil Consistancy,,ಮಣ್ಣುಸ್ಥಾಯಿತ್ವ. ಬೇರೆ ಬೇರೆ ತೇವಾಂಶದಲ್ಲಿ ಮಣ್ಣು ತನ್ನೊಳಗಿನ ಭೌತಿಕ ಬಲಗಳ ಪ್ರಭಾವದಿಂದ ಗುರುತ್ವಾಕರ್ಷಣೆ ಮತ್ತು ಒತ್ತಡದಲ್ಲಿ ತೋರುವ ಬದಲಾವಣೆಗಳು.,,,,,,,
,,Soil Erosion,,"ಮಣ್ಣು ಕೊಚ್ಚಣೆ; ಮಣ್ಣು ಸವಕಳಿ. ಮೇಲ್ಮಣ್ಣು. ಅದರಲ್ಲೂ ಜೇಡಿ ಮತ್ತು ಗೋಡು ಭಾಗಗಳು, ಹರಿಯುವ ನೀರಿನ ವೇಗದಿಂದ ಇಲ್ಲವೇ ರಭಸವಾದ ಗಾಳಿಯಿಂದಾಗಿ ಸಾಗಣೆಯಾಗಿ ಕ್ರಮೇಣ ಮಣ್ಣು ಸವೆದು ಹೋಗುತ್ತದೆ; ಕೊರಕಲು ಉಂಟಾಗಿ ಭೂಮಿ ಪಾಳಾಗುತ್ತದೆ.",,,,,,,
,,Soil Forming Factors,,"ಮಣ್ಣು ಉದ್ಭವ ಕಾರಕಗಳು. ವಿಶಿಷ್ಟ ಗುಣವುಳ್ಳ ಮಣ್ಣು ಒಂದು ಸನ್ನಿವೇಶದಲ್ಲಿ ಅಸ್ತಿತ್ವಕ್ಕೆ ಬರಲು ಕಾರಕಗಳು; ಮೂಲಶಿಲೆ, ವಾಯುಗುಣ, ಸೂಕ್ಷ್ಮ ಜೀವಿಗಳು, ಇಳಿಮೇಡು ಮತ್ತು ಕಾಲ.",,,,,,,
,,Soil Map,,"ಮಣ್ಣಿನ ನಕ್ಷೆ. ವಿವಿಧ ಮಣ್ಣುಗಳನ್ನು, ಅವುಗಳ ಗುಣ ವಿಶೇಷಣ, ಮೇಲ್ಮೈಲಕ್ಷಣ ಮತ್ತು ಸಾಗುವಳಿ ವೈಶಿಷ್ಟ್ಯಗಳ ಆಧಾರದ ಮೇಲೆ ಒಂದು ನಕ್ಷೆಯಲ್ಲಿ ಗುರುತಿಸುವುದು.",,,,,,,
,,Soil Microbiology,,"ಮಣ್ಣುಸೂಕ್ಷ್ಮ ಜೀವಶಾಸ್ತ್ರ. ಸೂಕ್ಷ್ಮದರ್ಶಕಗಳಿಂದ ಮಾತ್ರವೇ ಗೋಚರವಾಗುವ, ಮಣ್ಣಿನಲ್ಲಿ ವಾಸಿಸುವ ಅಸಂಖ್ಯಾತ ಜೀವಿಗಳ ಅಧ್ಯಯನ. ಮಣ್ಣಿನ ಶಿಥಿಲವಾಗುವಿಕೆ ಸಾವಯವ ವಸ್ತುಗಳ ಮಾರ್ಪಾಡು, ಪೋಷಕಗಳ ಬಿಡುಗಡೆ ಈ ಎಲ್ಲವೂ ಸೂಕ್ಷಜೀವಿಗಳ ಕ್ರಿಯೆಯಿಂದ ನಡೆಯುತ್ತದೆ.",,,,,,,
,,Soil Morphology,,"ಮಣ್ಣು ಬಾಹ್ಯರಚನಾಶಾಸ್ತ್ರ. ಮಣ್ಣಿನ ಗುಣಧರ್ಮಗಳನ್ನು ವಿವರಿಸುವ ಶಾಸ್ತ್ರ, ಮಣ್ಣಿನ ವಲಯಗಳ ದಪ್ಪ, ಅವುಗಳು ಒಂದಾದ ಮೇಲೊಂದು ಬರುವ ಕ್ರಮ, ರಚನೆ, ಕ್ರಮ ಜೋಡಣೆ ಸ್ಥಾಯಿತ್ವ ಮತ್ತು ಬಣ್ಣ ಇವುಗಳ ವಿವರಣೆಯನ್ನೊಳಗೊಂಡ ಶಾಸ್ತ್ರ.",,,,,,,
,,Soil Mulch,,ಹುಲ್ಲುಹೊದಿಕೆ ಹೆಪ್ಪು; ಮಣ್ಣಿನ ಅಚ್ಛಾದನೆ; ಮಣ್ಣು ಮೇಲ್ಮೈಹೊದಿಕೆ. ಮಣ್ಣಿನ ಮೇಲ್ಮೈನ ಹೆಪ್ಪು ಹುಲ್ಲುಹೊದಿಕೆ.,,,,,,,
,,Soil Order,,"ಮಣ್ಣು ಪಂಗಡ. ಮಣ್ಣಿನ ವರ್ಗೀಕರಣದಲ್ಲಿ ಇದು ಪ್ರಥಮ ಹಂತ. ಸಸ್ಯ ಹಾಗೂ ವಾಯು ಗುಣಗಳ ಪ್ರಭಾವದಿಂದಾಗಿ ಒಂದು ಪ್ರದೇಶದ ಮಣ್ಣಿನಲ್ಲಿ ಸಮತೆ ಕಂಡುಬರುತ್ತದೆ. ಈ ಆಧಾರದ ಮೇಲೆ ಮಣ್ಣುಗಳನ್ನು ಜೋನಲ್, ಎಜೋನಲ್ ಮತ್ತು ಇಂಟ್ರಾಜೋನಲ್ ಎಂಬ ಮೂರು ಪಂಗಡಗಳಾಗಿ ವಿಂಗಡಿಸಬಹುದು. [ಜೋನಲ್ – ವಲಯದ; ಎಜೋನಲ್ – ವಲಯದ್ದಲ್ಲದ; ಇಂಟ್ರಾಜೋನಲ್ – ವಲಯಾಂತರ್ಯದ.]",,,,,,,
,,Soil Profile,,ಮಣ್ಣಿನ ಪ್ರೊಫೈಲ್. ಮಣ್ಣಿನ ಮೇಲ್ಭಾಗದಿಂದ ಶಿಥಿಲವಾಗದೆ ಇರುವ ಕಲ್ಲುಬಂಡೆ ವಸ್ತುವಿನವರೆಗಿದ್ದ ನೇರವಾಗಿ ಕತ್ತರಿಸಿದ ಮಣ್ಣಿನ ಲಂಬಕೊಯ್ತುದಿಂದಾದ ನಿಲವು.,,,,,,,
,,Soil Reaction,,ಮಣ್ಣಿನ ಪ್ರತಿಕ್ರಿಯೆ. ಮಣ್ಣಿನ ಆಮ್ಲೀಯತೆ ಇಲ್ಲವೇ ಕ್ಷಾರೀಯತೆಯ ಪ್ರಮಾಣವನ್ನು ಆಮ್ಲಸೂಚಿ ಇಲ್ಲವೇ ಪಿ. ಎಚ್. ಇಂದ ಗುರುತಿಸಬಹುದು. ಆಮ್ಲಸೂಚಿ : ತೀವ್ರ ಹುಳಿ ಮಣ್ಣು = ಪಿ. ಎಚ್ 4.5 ಕ್ಕಿಂತ ಕಡಿಮೆ. ಹೆಚ್ಚು ಹುಳಿ ಮಣ್ಣು = ಪಿ. ಎಚ್ 4.5 ರಿಂದ 5.5. ಸಾಮಾನ್ಯ ಹುಳಿ ಮಣ್ಣು = ಪಿ. ಎಚ್ 5.5 ರಿಂದ 6.5. ಹುಳಿ ಮಣ್ಣು = ಪಿ. ಎಚ್. 6.5 ರಿಂದ 7.0. ಸಾಮಾನ್ಯ ಕ್ಷಾರ ಮಣ್ಣು = ಪಿ. ಎಚ್ 7.0 ರಿಂದ 8.0. ಕ್ಷಾರ ಮಣ್ಣು = ಪಿ. ಎಚ್ 8.0 ರಿಂದ 8.5. ತೀವ್ರ ಕ್ಷಾರ ಮಣ್ಣು = ಪಿ. ಎಚ್ 8.5 ರಿಂದ ಹೆಚ್ಚು.,,,,,,,
,,Soil Separates,,ಮಣ್ಣು ಬಿಡಿಗಳು. ಮಣ್ಣಿನ ವಿವಿಧ ಗಾತ್ರದ ಕಣಗಳು. ಅಂತರ ರಾಷ್ಟ್ರೀಯ ಮಣ್ಣು ವಿಜ್ಞಾನ ಸಂಘದವರಿಂದ ಗುರುತಿಸಲ್ಪಟ್ಟ ಬಿಡಿಗಳು ಈ ಕೆಳಗಿನಂತಿವೆ. 1. ಒರಟು ಮರಳು = 2.0 ರಿಂದ 0.2 ಮಿ. ಮೀ. ವ್ಯಾಸ. 2) ನವಿರು ಮರಳು = 0.2 ರಿಂದ 0.02. 3) ಗೋಡು = 0.02 ರಿಂದ 0.002. 4) ಜೇಡಿ = 0.002 ಮಿ ಮೀ. ಗಿಂತ ಕಡಿಮೆ ವ್ಯಾಸ.,,,,,,,
,,Soil Solution,,ಮಣ್ಣು ದ್ರಾವಣ. ಸಸ್ಯಗಳ ಬೇರಿನ ಸುತ್ತ ಇರುವ ನೀರಿನಲ್ಲಿ ವಿಲೀನಗೊಂಡ ಪೋಷಕಯುಕ್ತ ದ್ರಾವಣ.,,,,,,,
,,Soil Structure,,"ಮಣ್ಣಿನ ಕಣಜೋಡಣೆ. ಮಣ್ಣಿನ ಮೂಲ ಕಣಗಳಾದ ಮರಳು, ಗೋಡು, ಜೇಡಿ ಒಟ್ಟುಗೂಡಿ ಸಂಯುಕ್ತ ಕಣಗಳಾಗುತ್ತವೆ. ಇವುಗಳಲ್ಲಿನ ಸೂಕ್ಷ್ಮಕಣಾಂತರದಲ್ಲಿ ಉಳಿದ ನೀರು ಸಸ್ಯಗಳಿಗೆ ಒದಗುತ್ತದೆ. ಇವುಗಳ ಮಧ್ಯ ಅಂತರದ ಮೂಲಕ ಹೆಚ್ಚು ನೀರು ಕಳೆದು ಹೋಗುತ್ತದೆ. ಗಾಳಿ ತೂರುವುದಕ್ಕೂ ಅನುಕೂಲವಾಗುತ್ತದೆ. ಕಣಜೋಡಣೆಯಲ್ಲಿ ಮುಖ್ಯಬಗೆ: ಪಾಟು ಆಕೃತಿ, ಪ್ರಿಸಮ್ ಆಕೃತಿ, ಸ್ತಂಭಾಕೃತಿ, ಬಂಡೆಯಾಕೃತಿ ಮತ್ತು ತರಿ ಆಕೃತಿ.",,,,,,,
,,Soil Survey,,"ಮಣ್ಣಿನ ಸಮೀಕ್ಷೆ. ಮಣ್ಣು ಸಮೀಕ್ಷೆ, ಒಂದು ಪ್ರದೇಶದ ಮಣ್ಣನ್ನು ಅವಲೋಕಿಸಿ, ವರ್ಗೀಕರಣ ಮಾಡಿ, ಅವುಗಳ ವಿತರಣೆಯನ್ನು ಭೂಪಟದ ಮೇಲೆ ಗುರುತಿಸುವಿಕೆಯನ್ನು ಒಳಗೊಂಡಿರುತ್ತದೆ. ಮಣ್ಣು ಸಮೀಕ್ಷೆಯ ಉದ್ದೇಶಗಳು ಈ ರೀತಿ ಇವೆ: 1) ಮಣ್ಣುಗಳ ರಚನೆಯನ್ನು ನಿರ್ಧರಿಸುವುದು. 2) ಗುಣಧರ್ಮಗಳಿಗನುಸಾರವಾಗಿ ಅವುಗಳನ್ನು ವರ್ಗೀಕರಿಸುವುದು. 3) ಅವುಗಳ ವಿತರಣೆಯನ್ನು ಭೂಪಟದ ಮೇಲೆ ಚಿತ್ರಿಸುವುದು. 4) ಬೆಳೆ, ಹುಲ್ಲು, ಮರ, ಗಿಡ ಮುಂತಾದ ಸಸ್ಯಗಳ ಬೆಳವಣಿಗೆಯ ಆಧಾರಕ್ಕನುಸಾರವಾಗಿ ಮಣ್ಣುಗಳ ಗುಣಧರ್ಮಗಳನ್ನು ವಿವರಿಸುವುದು.",,,,,,,
,,Soil Texture,,"ಮಣ್ಣಿನ ಸ್ವರೂಪ. ಮಣ್ಣಿನಲ್ಲಿ, ಮರಳು, ಗೋಡು, ಜೇಡಿ ಇವುಗಳ ಅಂಶ ಮತ್ತು ಪರಸ್ಪರ ಪ್ರಮಾಣ.",,,,,,,
,,Solon – chalk Soil,,ಸೋಲನ್ ಚಾಕ್ ಮಣ್ಣು. ಕೇವಲ ಉಪ್ಪು ಸಂಗ್ರಹವಾಗಿರುವ ಮಣ್ಣು; ಚೌಳು ಮಣ್ಣು.,,,,,,,
,,Solonetz- soil,,ಸೋಲನೆಟ್ಜ್ ಮಣ್ಣು. ವಿನಿಮಯ ಸಂಕೀರ್ಣದಲ್ಲಿ ಸಾಮಾನ್ಯ ಪ್ರಮಾಣಕ್ಕಿಂತ ಹೆಚ್ಚು ಸೋಡಿಯಂ ಸಂಗ್ರಹವಾಗಿರುವ ಮಣ್ಣು; ಕ್ಷಾರ ಮಣ್ಣು.,,,,,,,
,,Solute,,ವಿಲೀನಕ ವಸ್ತು. ಒಂದು ದ್ರವದಲ್ಲಿ ಕರಗಿ ವಿಲೀನವಾಗುವ ವಸ್ತು.,,,,,,,
,,Solution,,ದ್ರಾವಣ. ವಿಲೀನಕ ವಸ್ತು ಮತ್ತು ದ್ರಾವಕದ ಮಿಶ್ರಣ.,,,,,,,
,,Solvent,,ದ್ರಾವಕ. ವಿಲೀನಕ ವಸ್ತು ಕರಗುವ ದ್ರವ.,,,,,,,
,,Specific Density,,ವಿಶಿಷ್ಟ ಸಾಂದ್ರತೆ. ಒಂದು ವಸ್ತುವಿನ ವಿಶಿಷ್ಟ ಸಾಂದ್ರತೆ ತನ್ನ ಹಾಗೂ ನೀರಿನ ಸಾಂದ್ರತೆಗಳ ಅನುಪಾತವಾಗಿರುತ್ತದೆ. ವಿಶಿಷ್ಟ ಸಾಂದ್ರತೆ = (ವಸ್ತುವಿನ ಸಾಂದ್ರತೆ) ➗ (ನೀರಿನ ಸಾಂದ್ರತೆ),,,,,,,
,,Specific Heat,,"ಗ್ರಾಹ್ಯೋಷ್ಣ. ಒಂದು ವಸ್ತುವಿನ ತಾಪವನ್ನು ಒಂದು ಡಿಗ್ರಿ ಬದಲಾಯಿಸಲು ಬೇಕಾದ ಉಷ್ಣಕ್ಕೂ, ಅದೇ ಜಡತ್ವದ ನೀರಿನ ತಾಪವನ್ನು ಒಂದು ಡಿಗ್ರಿ ಬದಲಾಯಿಸಲು ಬೇಕಾಗುವ ಉಷ್ಣಕ್ಕೂ ಇರುವ ಅನುಪಾತಕ್ಕೆ ಆ ವಸ್ತುವಿನ ಗ್ರಾಹ್ಯೋಷ್ಣ ಎಂದು ಹೆಸರು.",,,,,,,
,,Specific Resistance,,ವಿಶಿಷ್ಟ ಪ್ರತಿರೋಧತ್ವ. ಒಂದು ವಸ್ತುವಿನ ಪ್ರತಿರೋಧತ್ವ ಆ ವಸ್ತುವಿನ ಸ್ವಭಾವವನ್ನು ಅವಲಂಬಿಸಿರುತ್ತದೆ.,,,,,,,
,,Specific Surface,,"ವಿಶಿಷ್ಟ ಪಾತಳಿ. ಕದಡಿರುವ ವ್ಯವಸ್ಥೆಯ ಕ್ಷೇತ್ರದ ವಿಸ್ತಾರವನ್ನು ಸೂಚಿಸಲು ಉಪಯೋಗಿಸುವ ಈ ಅಳತೆ, ಒಂದು ಗ್ರಾಂ ಅಥವಾ ಘನ ಸೆಂಟಿಮೀಟರ್ ವಸ್ತುವನ್ನು ಚದರ ಸೆಂ.ಮೀ. ಗಳಲ್ಲಿ ವ್ಯಕ್ತಪಡಿಸುತ್ತದೆ.",,,,,,,
,,Standard Condition,,ಪ್ರಮಾಣಿತ ಸ್ಥಿತಿ. ಅನಿಲದ ಪ್ರಮಾಣಿತ ಸ್ಥಿತಿ O° ಸೆ ಮತ್ತು ಒಂದು ವಾಯುಮಂಡಲ ಅಥವಾ 760 ಮಿ. ಮೀ. ಒತ್ತಡ.,,,,,,,
,,Sterilization,,"ನಿರ್ಜೀವೀಕರಣ. ಶಾಖ, ಸೋಸುವಿಕೆ, ಅಥವಾ ಭೌತಿಕ ಹಾಗೂ ರಾಸಾಯನಿಕ ವಿಧಾನಗಳ ಮೂಲಕ ಸೂಕ್ಷ್ಮ ಜೀವಿಗಳನ್ನು ಅವುಗಳಿರುವ ವಸ್ತುಗಳಿಂದ ಬೇರ್ಪಡಿಸುವಿಕೆ ಅಥವಾ ನಿರ್ಜೀವಗೊಳಿಸುವಿಕೆ.",,,,,,,
,,Sticky Point,,"ಅಂಟುಬಿಂದು. ಒಂದು ಮಣ್ಣನ್ನು ಇತರ ಪದಾರ್ಥಗಳ ಮೇಲೆ ಮೆತ್ತಲು ಪ್ರಯತ್ನಿಸಿದಾಗ, ಆ ಮಣ್ಣು ಪದಾರ್ಥಗಳ ಮೇಲೆ ಅಂಟದೆ, ಕೆಳಗೆ ಬೀಳುವಾಗಿನ ಗರಿಷ್ಠ ತೇವಾಂಶ.",,,,,,,
,,Stoke’s Law,,ಸ್ಟೋಕನ ನಿಯಮ. ಬೀಳುತ್ತಿರುವ ಕಣದ ವೇಗದ ಮಿತಿ ಅದರ ವ್ಯಾಸದ ವರ್ಗಕ್ಕೆ ಸಮ ಪ್ರಮಾಣದಲ್ಲಿರುತ್ತದೆ. V=2/9 g r³ [(D-d) ➗ n] ಇಲ್ಲಿ V = ವೇಗ; g = ಗುರುತ್ವಾಕರ್ಷಣೆ; r = ಕಣದ ವ್ಯಾಸ; D = ಮಣ್ಣಿನ ಸಾಂದ್ರತೆ; d = ಮಧ್ಯಮದ ಸಾಂದ್ರತೆ; n = ಸ್ನಿಗ್ಥತ್ವದ ಗುಣಕ.,,,,,,,
,,Strata,,"ಶಿಲಾಪದರ. ಶಿಲೆಗಳ ತಳಭಾಗ, ಪ್ರತಿಯೊಂದು ಶಿಲಾಪದರವು ‘ಲ್ಯಾಮಿನೆ’ ಎಂಬ ತೆಳುವಾದ ಪದರದಿಂದ ಕೂಡಿರುತ್ತದೆ.",,,,,,,
,,Strip Crop,,"ಪಟ್ಟೆಬೆಳೆ. ಇಳಿಜಾರಿಗೆ ಅಡ್ಡಲಾಗಿ ಸಮಪಾತಳಿಯ ಮೇಲೆ ಮಣ್ಣುಕೊಚ್ಚಣೆಕಾರಕ ಬೆಳೆಗಳ ಮಧ್ಯೆ 12 ರಿಂದ 24 ಅಡಿ ಅಗಲ ಪಟ್ಟಿಕೊಚ್ಚಣೆ ನಿರೋಧಕ ಬೆಳೆಗಳನ್ನು ಬೆಳೆಯುವ ಪದ್ಧತಿ. ಉದಾಹರಣೆಗಾಗಿ ಹತ್ತಿ, ರಾಗಿ, ಜೋಳ ಈ ಬೆಳೆಗಳ ಮಧ್ಯೆ ನೆಲಗಡಲೆ ಮತ್ತಿತರ ದ್ವಿದಳ ಬೆಳೆಗಳನ್ನು ಒತ್ತಾಗಿ ಬಿತ್ತಿ ಬೆಳೆಯುವುದರಿಂದ ಮಣ್ಣಿನ ಕೊಚ್ಚಣೆಗೆ ಹೆಚ್ಚು ತಡೆ ಉಟಾಗುತ್ತದೆ.",,,,,,,
,,Strong Acid,,"ಪ್ರಬಲ ಆಮ್ಲ. ಹೆಚ್ಚು ಅಯಾನೀಕರಣ ಸ್ಥಿರವಿರುವ ಆಮ್ಲ. ಉದಾಹರಣೆ: ಸಲ್ಫ್ಯೂರಿಕ್ ಆಮ್ಲ, ಹೈಡ್ರೋಕ್ಲೋರಿಕ್ ಆಮ್ಲ, ನೈಟ್ರಿಕ್ ಆಮ್ಲ ಮುಂತಾದವು.",,,,,,,
,,Strong Base,,ಪ್ರಬಲ ಪ್ರತ್ಯಾಮ್ಲ. ಹೆಚ್ಚು ಅಯಾನೀಕರಣ ಸ್ಥಿರವಿರುವ ಪ್ರತ್ಯಾಮ್ಲ. ಉದಾಹರಣೆ: ಸೋಡಿಯಂ ಹೈಡ್ರಾಕ್ಸೈಡ್; ಪೊಟ್ಯಾಸಿಯಂ ಹೈಡ್ರಾಕ್ಸೈಡ್.,,,,,,,
,,Structural Formula,,ರಚನಾಸೂತ್ರ. ಅಣು ರಚನೆಯನ್ನು ವಿಷದೀಕರಿಸುವ ಅಣು ಸಂಕೇತಗಳಿಗೆ ರಚನಾಸೂತ್ರಗಳೆಂದು ಹೆಸರು. ಈ ಸೂತ್ರಗಳಲ್ಲಿ ಪರಮಾಣುಗಳ ಒಂದೊಂದು ಸಂಯೋಗ ಶಕ್ತಿಯನ್ನು ಒಂದೊಂದು ಸಣ್ಣ ಗೆರೆಯಿಂದ ಸೂಚಿಸುತ್ತಾರೆ.,,,,,,,
,,Structure of Clay Colloid,,"ಜೇಡಿ ಕಲಿಲ ವಸ್ತು ವಿನ್ಯಾಸ; ಜೇಡಿ ಅಸ್ಫಟಿಕ ವಸ್ತುವಿನ ವಿನ್ಯಾಸ. ಜೇಡಿ ಅಸ್ಫಟಿಕ, ಮಧ್ಯದಲ್ಲಿ ಕಣ ಕೇಂದ್ರದಿಂದ ಕೂಡಿದ್ದು ಅದರ ಸುತ್ತ ಬಲವಾಗಿ ಹೆಣೆದುಕೊಂಡಿರುವ ಋಣ ಅಯಾನ್ ಗಳಿಂದ ಕೂಡಿರುತ್ತದೆ. ಋಣ ಅಯಾನ್ ಗಳ ಸುತ್ತ ಸಾಧಾರಣ ಸಡಿಲದಲ್ಲಿ ಧನ ಅಯಾನ್ ಗಳು ಕಂಡು ಬರುತ್ತವೆ. ನೀರಿನಲ್ಲಿ ತೇಲಾಡುವಾಗ ಜೇಡಿ ಅಸ್ಫಟಿಕ ಅದರ ಸುತ್ತ ನೀರಿನ ಹೊದಿಕೆಯನ್ನು ಹೊಂದಿರುತ್ತದೆ.",,,,,,,
,,Stubble Mulch,,"ಕೂಳೆಆಚ್ಛಾದನೆ; ಕೂಳೆ ಹೊದಿಕೆ. ಧ್ಯಾನ ಮತ್ತಿತರ ಬೆಳೆಗಳನ್ನು ಕಟಾವು ಮಾಡಿದ ಮೇಲೆ ಪೈರಿನ ಕೂಳೆಗಳನ್ನು ಕತ್ತರಿಸಿ ಅದನ್ನು ನೆಲದ ಮೇಲೆ ಹರಡಿ ಮೇಲಿನ ಹೊದಿಕೆಯನ್ನು ಒದಗಿಸುವ ಕ್ರಮ. ಇದರಿಂದಾಗಿ ಮಣ್ಣಿನ ಮೇಲೆ ಬೀಳುವ ಮಳೆ, ಗಾಳಿಯ ರಭಸ ಕಡಿಮೆಯಾಗಿ ಮಣ್ಣಿನ ಕೊಚ್ಚಣೆ ಕಡಿಮೆಯಾಗುತ್ತದೆ. ಮಣ್ಣು ಒಣಗಿ ನೀರು ಆರಿ ಹೋಗುವುದು ಸಹ ತಪ್ಪುತ್ತದೆ.",,,,,,,
,,Sub Order,,ಉಪಪಂಗಡ. ಇದು ಮಣ್ಣಿನ ಸಂಕೀರ್ಣದಲ್ಲಿ ಎರಡನೆಯ ಹಂತ. ಒಂದು ಪ್ರದೇಶದ ಹವಾಗುಣದ ಕಾರಣ ಮಣ್ಣಿನಲ್ಲಿರುವ ತೇವಾಂಶದ ಆಧಾರದ ಮೇಲೆ ಈ ವಿಂಗಡನೆಯನ್ನು ಮಾಡಲಾಗಿದೆ.,,,,,,,
,,Sub Oxides,,ಉಪಆಕ್ಸೈಡುಗಳು (ಸಬ್ ಆಕ್ಸೈಡುಗಳು). ಸಾಮಾನ್ಯ ಆಕ್ಸೈಡ್ ಗಳಿಗಿಂತ ಕಡಿಮೆ ಪ್ರಮಾಣದ ಆಮ್ಲಜನಕ ಹೊಂದಿರುವ ಲೋಹ ಮತ್ತು ಅಲೋಹಗಳ ಆಕ್ಸೈಡ್ ಗಳಿಗೆ ಉಪಆಕ್ಸೈಡ್ ಗಳೆಂದು ಕರೆಯುತ್ತಾರೆ.,,,,,,,
,,Sub Soil,,ತಳ ಮಣ್ಣು; ಕೆಳಮಣ್ಣು. ಸಾಮಾನ್ಯವಾಗಿ ಉಳುಮೆಯಿಂದ ಮೇಲೆ 6-7 ಅಂಗುಲ ಮಣ್ಣು ಸಡಿಲವಾಗುತ್ತದೆ. ಮಣ್ಣಿನ ಈ ಭಾಗ ತಿರುಮುರುವಾಗುತ್ತದೆ. ಬದಲಾವಣೆ ಹೊಂದದ ಇದರ ಕೆಳಗಿನ ಭಾಗದ ಮಣ್ಣಿಗೆ ತಳಮಣ್ಣು ಎಂದು ಕರೆಯುತ್ತಾರೆ.,,,,,,,
,,Sublimation,,ಉತ್ಪತನ. ಒಂದು ಘನವಸ್ತುವನ್ನು ಶಾಖಕ್ಕೆ ಒಳಪಡಿಸಿದಾಗ ಅದು ಕರಗಿ ದ್ರವ ರೂಪಕ್ಕೆ ಮಾರ್ಪಾಟಾಗದೆ ನೇರವಾಗಿ ಅನಿಲ ರೂಪಕ್ಕೆ ತಿರುಗುವ ಕ್ರಿಯೆ.,,,,,,,
