ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಕನ್ನಡ ಪದ (Kannada Word),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description)
,,Table-land,,ಪ್ರಸ್ಥಭೂಮಿ; ತಪ್ಪಲು ಪ್ರದೇಶ,,,,,,,
,,Tabular,,ಕೋಷ್ಟಕದ; ತಃಖ್ತೆಯ,,,,,,,
,,Tabular form,,ಕೋಷ್ಟಕ ರೂಪ,,,,,,,
,,Tabulate,,ಕೋಷ್ಟಕ ತಯಾರಿಸು,,,,,,,
,,Tabulator,,ಕೋಷ್ಟಕ ತಯಾರಕ,,,,,,,
,,Tag,,ಟ್ಯಾಗ್‌ : 1. ಸೇರಿಸು; ಕೂಡಿಸು; ಗಂಟುಹಾಕು 2. ಕಟ್ಟುದಾರ 3.ವಿಳಾಸಪಟ್ಟಿ,,,,,,,
,,Tailor,,ದರ್ಜಿ; ಸಿಂಪಿಗ,,,,,,,
,,Take notice,,ಗಮನಕ್ಕೆ ತೆಗೆದುಕೊ,,,,,,,
,,Take the notice,,ನೋಟೀಸು ತೆಗೆದುಕೊ,,,,,,,
,,Take-up,,ಟೇಕಪ್‌; ಮಗ್ಗದಲ್ಲಿ ನೆಯ್ದ ಬಟ್ಟೆಯನ್ನು ಸುತ್ತಿ ಬಿಗಿಮಾಡಲು ಉಪಯೋಗವಾಗುವ ಸಲಕರಣೆ,,,,,,,
,,Talc,,ಟ್ಯಾಲ್ಕ್‌; ಒಂದು ಬಗೆಯ ಅಭ್ರಕ / ಕಾಗೆಬಂಗಾರ,,,,,,,
,,Tallow,,ಚರಬಿ; ಪ್ರಾಣಿಗಳ ಗಟ್ಟಿಕೊಬ್ಬು,,,,,,,
,,Tallyman,,ಕಂತುಸಾಲದ ಅಂಗಡಿಕಾರ,,,,,,,
,,Tally system,,ಕಂತುಸಾಲಪದ್ಧತಿ,,,,,,,
,,Tally trade,,"ಕಂತುಸಾಲ, ವ್ಯಾಪಾರ",,,,,,,
,,Tamarind,,ಹುಣಿಸೆ,,,,,,,
,,Tamper,,ಅಕ್ರಮವಾಗಿ ತಿದ್ದು,,,,,,,
,,Tan,,1. ಚರ್ಮ ಹದಮಾಡು 2. ಕಂದುಬಣ್ಣ ಕ್ಕೆ ತಿರುಗು ಯಾ ತಿರುಗಿಸು 3. ಕಂದುಬಣ್ಣದ 4.ಕಂದುಬಣ್ಣ 5. ಚರ್ಮ ಹದಮಾಡುವ ಚಕ್ಕೆ / ತೊಗಟಿ,,,,,,,
,,Tanner,,ಚರ್ಮಹದಗಾರ,,,,,,,
,,Tannery,,1. ಚರ್ಮಹದಗಾರಿಕೆ 2.ಚರ್ಮ ಹದಮಾಡುವ ಕಾರ್ಖಾನೆ,,,,,,,
,,Tap,,1. ಬಡಿ; ತಟ್ಟು 2. (ಒಳತಿರುಪು) ಕೊರೆ 3. (ಮರದ ರಸವನ್ನು) ಇಳಿಸು 4. (ಸಂಪನ್ಮೂಲಗಳನ್ನು) ಬಳಸಿಕೊ 5. (ಒಂದು ಪ್ರಾಂತ ಮೊ.ಗಳಲ್ಲಿ) ವ್ಯಾಪಾರ ಮಾಡು 6. ಬಡಿಯುವುದು; ತಟ್ಟುವುದು 7. (ಒಳತಿರುಪು) ಕೊರೆಕ 8. ನಲ್ಲಿ; ನಳ 9. ಪೀಪಾಯಿಯ ತಿರುಪು ಬಿರುಡೆ; ತೋಟಿ 10. ಇಳಿಸುವುದು 11. ಬಳಸಿಕೊಳ್ಳುವುದು,,,,,,,
,,Tap and die set,,ಒಳ ಮತ್ತು ಹೊರತಿರುಪುಳಿ ಸೆಟ್ಟು,,,,,,,
,,Tape,,"ಟೀಪ್‌; ಪಟ್ಟಿ; ಅಳತೆಪಟ್ಟಿ ಲಾಡಿ, ಮೊ.",,,,,,,
,,Taper file,,ಟೀಪರ್‌ ಅರ; ಒಂದು ತುದಿ ಚೂಪಾಗುತ್ತ ಹೋಗುವ ಅರ,,,,,,,
,,Tar,,ಟಾರ್‌; ಡಾಂಬರು,,,,,,,
,,Target,,ಗುರಿ; ಲಕ್ಷ್ಯ,,,,,,,
,,Target of production,,ಉತ್ಪಾದನೆಯ ಗುರಿ,,,,,,,
,,Tariff,,1. ಆಮದುರಫ್ತು ಸಂಕ 2. ಶುಲ್ಕಸೂಚಿ / ಪಟ್ಟಿ; ದರಪಟ್ಟಿ 3. ಶುಲ್ಕ ಪದ್ಧತಿ,,,,,,,
,,Tax,,1. ತೆರಿಗೆ ಹೇರು. 2.ಭಾರಹೊರಿಸು 3.ತೆರಿಗೆ; ಕರ 4.ಭಾರ,,,,,,,
,,Tax free,,ತೆರಿಗೆರಹಿತ,,,,,,,
,,Taxation,,ತೆರಿಗೆ ಹೇರುವುದು; ಕರ ವಿಧಿಸುವುದು,,,,,,,
,,Tax-collector,,ತೆರಿಗೆ ವಸೂಲಿಗಾರ,,,,,,,
,,Tax evasion,,ತೆರಿಗೆ ತಪ್ಪಿಸುವುದು; ತೆರಿಗೆಗಳ್ಳತನ,,,,,,,
,,Taxidenny,,ಚರ್ಮಪೂರಣ; ಚರ್ಮಪ್ರಸಾಧನ; ಪ್ರಾಣಿಗಳ ಚರ್ಮಗಳನ್ನು ಒಳಗೆ ಮೆತ್ತೆ ಮೊ.ವನ್ನು ತುಂಬಿ ಸಜೀವ ಪ್ರಾಣಿಯಂತೆ ಕಾಣುವ ಹಾಗೆ ಪರಿಷ್ಕರಿಸುವ ಕಲೆ,,,,,,,
,,Tax payer,,ತೆರಿಗೆದಾರ,,,,,,,
,,Technical,,1. ತಾಂತ್ರಿಕ 2. ಪಾರಿಭಾಷಿಕ,,,,,,,
,,Technical advice,,ತಾಂತ್ರಿಕ ಸಲಹೆ,,,,,,,
,,Technical assistant,,ತಾಂತ್ರಿಕ ಸಹಾಯಕ,,,,,,,
,,Technical consultancy service of karnataka (Tecsok),,ಕರ್ನಾಟಕ ತಾಂತ್ರಿಕ ಸಲಹಾ ಸೇವಾಸಂಸ್ಥೆ,,,,,,,
,,Technical guidance cell,,ತಾಂತ್ರಿಕ ಮಾರ್ಗದರ್ಶನ ಸಂವಿಭಾಗ,,,,,,,
,,Technical institute,,ತಾಂತ್ರಿಕ ಸಂಸ್ಥೆ,,,,,,,
,,Technicality,,ತಾಂತ್ರಿಕತೆ,,,,,,,
,,Technical know-how,,ತಾಂತ್ರಿಕ ತಿಳಿವಳಿಕೆ / ಜ್ಞಾನ,,,,,,,
,,Technical knowledge,,ನೋಡಿ - technical know-how,,,,,,,
,,Technical skill,,ತಾಂತ್ರಿಕ ಕೌಶಲ,,,,,,,
,,Technique,,ತಂತ್ರ; ವಿಧಾನ,,,,,,,
,,Technocrat,,ತಂತ್ರ ಪ್ರವೀಣ,,,,,,,
,,Technologist,,ಯಂತ್ರವಿಜ್ಞಾನಿ,,,,,,,
,,Technology,,ಯಂತ್ರವಿಜ್ಞಾನ,,,,,,,
,,Temper,,"ಹದಮಾಡು; ಅನುಕ್ರಮವಾಗಿ ಕಾಯಿಸಿ ತಂಪಿಸುವುದರಿಂದ (ಲೋಹಕ್ಕೆ ಮು. ಉಕ್ಕಿಗೆ) ಗಡುಸನ್ನೂ, ಸ್ಥಿತಿ ಸ್ಥಾಪಕತೆಯನ್ನೂ ತಕ್ಕ ಪ್ರಮಾಣದಲ್ಲಿ ಉಂಟುಮಾಡು",,,,,,,
,,Temple,,1. ದೇವಸ್ಥಾನ 2. ಮಗ್ಗದ ಚಾಚುಹಿಡಿಕೆ; ಮಗ್ಗದಲ್ಲಿ ಬಟ್ಟೆಯನ್ನು ಚಾಚಿ ಹಿಡಿದುಕೊಳ್ಳುವ ಸಾಧನ,,,,,,,
,,Tender,,ಟಿಂಡರ್‌ : 1. ಸಲ್ಲಿಸು; ಕೊಡು; ಒಪ್ಪಿಸು 2. ಎಳೆಯ 3.ದರಪಟ್ಟಿ,,,,,,,
,,Tenon,,ಟಿನನ್‌; ಕೂರು,,,,,,,
,,Tenon joint,,ಟಿನನ್‌ ಕೀಲು; ಕೂರು ಮತ್ತು ವೆಜ್ಜವುಳ್ಳ ಮರದಲ್ಲಿ ಮಾಡಿದ ಒಂದು ಬಗೆಯ ಕೀಲು,,,,,,,
,,Tenon saw,,ಕೂರು ಗರಗಸ; ಹಿತ್ತಾಳೆಯ ಯಾ ಉಕ್ಕಿನ ಗಟ್ಟಿ ಬೆನ್ನುಳ್ಳ ನಯಕೆಲಸದ ಸಣ್ಣಗರಗಸ,,,,,,,
,,Tent,,ಟಿಂಟ್‌; ಡೇರೆ; ಗುಡಾರ,,,,,,,
,,Tenure of post,,ಹುದ್ದೆಯ ಅವಧಿ,,,,,,,
,,Terms and conditions,,ನಿಬಂಧನೆಗಳು ಮತ್ತು ಶರತ್ತುಗಳು,,,,,,,
,,Tex-mark,,ಟೆಕ್ಸ್‌ ಮಾರ್ಕ್‌ ಜವಳಿ ಇಲಾಖೆಯು ನಿಗದಿಪಡಿಸಿದ ಚಿಹ್ನೆ,,,,,,,
,,Textile,,1. ನೆಯ್ಗೆಯ 2. ಬಟ್ಟೆ; ಜವಳಿ,,,,,,,
,,Textile commissioner,,ಜವಳಿ ಆಯುಕ್ತ,,,,,,,
,,Textile controller,,ಜವಳಿ ನಿಯಂತ್ರಕ,,,,,,,
,,Textile control order,,ಜವಳಿ ನಿಯಂತ್ರಣ ಆದೇಶ,,,,,,,
,,Textile expert,,ನೆಯ್ಗೆ / ಜವಳಿ ತಜ್ಞ,,,,,,,
,,Textile industry,,ನೆಯ್ಗೆ / ಜವಳಿ ಕೈಗಾರಿಕೆ; ವಸ್ತ್ರೋದ್ಯಮ,,,,,,,
,,Textile mill,,ಬಟ್ಟೆ / ಜವಳಿ ಗಿರಣಿ,,,,,,,
,,Textiles,,ಬಟ್ಟೆ ; ಜವಳಿ,,,,,,,
,,Texture,,ನೆಯ್ಗೆ ; ನೆಯ್ದ ಬಟ್ಟೆಯಲ್ಲಿಯ ಎಳೆಗಳ ರಚನೆ.,,,,,,,
,,Thatch,,"1.ಹುಲ್ಲು, ಮೊ. ಗಳನ್ನು ಚಾವಣಿಗೆ ಜೊಡಿಸು 2. (ಹುಲ್ಲು, ಜೊಂಡು, ತೆಂಗಿನ ಗರಿ ಮೊ.ಗಳಿಂದ ಮುಚ್ಚಿದ) ಚಾವಣಿ",,,,,,,
,,Thermos,,ತರ್ಮಾಸ್‌; ಶಾಖಪಾತ್ರೆ; ಕಾವುಸೀಸೆ.,,,,,,,
,,Thread,,1. ದಾರ ಪೋಣಿಸು 2. ದಾರ,,,,,,,
,,Three phase electric current,,ಮೂರು ಹಂತದ ವಿದ್ಯುತ್‌ ಪ್ರವಾಹ,,,,,,,
,,Throwster,,ರೇಷ್ಮೆ ಹುರಿಗಾರ,,,,,,,
,,Ticket,,"ಟಿಕೆಟ್‌; ಮನೋರಂಜನೆ, ಲಾಟ್ರ , ಬಸ್ಸು, ರೈಲು, ಚುನಾವಣೆ ಮೊ.ಗಳ ಪ್ರವೇಶಪತ್ರ ಯಾ ಚೀಟಿ",,,,,,,
,,Ticket day,,ಟಿಕಿಟ್‌ ಡೇ; ಬಂಡವಾಳಪತ್ರ ದಳ್ಳಾಳಿಗಳಿಗೆ ಯಾವ ದಿನದ ಬಂಡಪಾಳಪತ್ರಗಳನ್ನು ಕೊಳ್ಳುವವರ ಯಾದಿಯನ್ನು ಕೊಡಲಾಗುವುದೊ ಅದರ ಹಿಂದಿನ ದಿನ,,,,,,,
,,Tier,,ಸಾಲು ; ಶ್ರೇಣಿ ; ಅಂತಸ್ತು,,,,,,,
,,Tiger wood,,"ಹುಲಿಪಟ್ಟಿಮರ; ಪೆಟ್ಟಿಗೆ, ಮೊ. ವನ್ನು ಮಾಡಲು ಉಪಯೋಗಿಸುವ ಒಂದು ಬಗೆಯ ಬಣ್ಣ ಬಣ್ಣದ ಮರ",,,,,,,
,,Tile,,1. ಹೆಂಚು ಹೊದಿಸು 2. ಚದರ ಬಿಲ್ಲೆಹಾಕು 3.ಚಿಂಡು 4.ಚದರಬಿಲ್ಲೆ,,,,,,,
,,Tiler,,1. ಹೆಂಚು ಹೊದಿಸುವವನು 2. ಚದರಬಿಲ್ಲೆ ಹಾಸುವವನು,,,,,,,
,,Tilery,,ಹೆಂಚಿನ ಯಾ ಚದರಬಿಲ್ಲೆಯ ಕಾರ್ಖಾನೆ,,,,,,,
,,Tilt,,1. ಓರೆಯಾಗು ; ಬಾಗು 2. ಓರೆಯಾಗಿಸು ; ಬಾಗಿಸು 3.ಓರೆ ; ಬಾಗು,,,,,,,
,,Timber,,ಮರಮುಟ್ಟು; ಜೌಬೀನೆ; ನಾಟ,,,,,,,
,,Time bargain,,ವಾಯಿದೆ ವ್ಯಾಪಾರ ; ಮುಂದೆ ಒಂದು ಗೊತ್ತಾದ ಬೆಲೆಗೆ ಸರಕು ಯಾ ಬಂಡವಾಳ ಪತ್ರ. ಮೊ. ವನ್ನು ಮಾರುವ ಕರಾರಿನ ಮೇಲೆ ಮಾಡುವ ಸಟ್ಟಾ ವ್ಯಾಪಾರ,,,,,,,
,,Time-barred debt,,ವಾಯಿದೆ ಮುಗಿದ ಸಾಲ,,,,,,,
,,Time scale of pay,,ಕಾಲಿಕ ವೇತನ ಶ್ರೇಣಿ,,,,,,,
,,Tin,,1. ತವರ 2. ತವರ ಬಳಿದ ಕಬ್ಬಿಣದ ಪಾತ್ರ ಯಾ ಡಬ್ಬ,,,,,,,
,,Tine,,"ಟೈನ್‌ : ಸಾರಂಗದ ಕೊಂಬು, ತ್ರಿಶೂಲದ ಮೊನೆ, ಹಲುಬೆಯ ಮೊನೆ, ಮೊ.",,,,,,,
,,Tinker,,ಟಂಕರ್‌ : 1. ಪಾತ್ರೆಗಳ ಕಲಾಯಿ ಯಾ ದುರಸ್ತಿಮಾಡು. 2. ಪಾತ್ರೆಗಳ ಕಲಾಯಿಗಾರ ಯಾ ದುರಸ್ತಿಗಾರ,,,,,,,
,,Tinplate,,ಟಿನ್‌ಪ್ಲೇಟ್‌ : 1.ಲೋಹದ ತಗಡಿಗೆ ತವರದ ಮುಲಾಮು ಮಾಡು 2. ತವರದ ಮುಲಾಮಿನ ಕಬ್ಬಿಣ ಯಾ ಉಕ್ಕಿನ ತೆಳು ತಗಡು,,,,,,,
,,Tint,,1. ತಿಳಿಬಣ್ಣಕೊಡು 2. ತಿಳಿಬಣ್ಣ,,,,,,,
,,Tinsmith,,ಕಲಾಯಿಗಾರ; ತವರದ ಕೆಲಸದವನು.,,,,,,,
,,Tinware,,ತವರದ ಸಾಮಾನು,,,,,,,
,,Tissue,,ನಯನೆಯ್ಗೆಯ ಯಾ ನವಿರು ಬಟ್ಟೆ,,,,,,,
,,Tissue paper,,ನವಿರು / ಪೊರೆ ಕಾಗದ,,,,,,,
,,Title,,1. ಬಿರುದು; ಪ್ರಶಸ್ತಿ 2. ಹಕ್ಕು; ಅಧಿಕಾರ 3. ಶೀರ್ಷಿಕೆ; ಶಿರೋನಾಮೆ,,,,,,,
,,Title deed,,ಹಕ್ಕುಪತ್ರ,,,,,,,
,,Little to goods,,ಸರಕುಗಳ ಮೇಲಿನ ಹಕ್ಕು,,,,,,,
,,Title to property,,ಆಸ್ತಿಯ ಮೇಲಿನ ಹಕ್ಕು,,,,,,,
,,Tobacco,,ತಂಬಾಕು ; ಹೊಗೆಸೊಪ್ಪು,,,,,,,
,,Tobacco development officer,,ತಂಬಾಕು ಅಭಿವೃದ್ಧಿ ಅಧಿಕಾರಿ,,,,,,,
,,Tobacconist,,ತಂಬಾಕು ವ್ಯಾಪಾರಿ,,,,,,,
,,Toilet,,1. ಪ್ರಸಾಧನ ; ಶೃಂಗಾರ 2. ವೇಷಭೂಷಣ 3. ಶೌಚಗೃಹ,,,,,,,
,,Toilette,,1. ಪ್ರಸಾಧನ 2. ವೇಷಭೂಷಣ,,,,,,,
,,Toilinet (te),,"ಟಾಯ್ಲಿನೆಟ್‌ ; ಉಣ್ಣೆ , ರೇಷ್ಮೆ ಮತ್ತು ಹತ್ತಿಯ ಮಿಶ್ರಬಟ್ಟೆ",,,,,,,
,,Token,,1. ಗುರುತು 2.ಗುರುತಿನ ಬಿಲ್ಲೆ,,,,,,,
,,Toll,,ಜಕಾತಿ,,,,,,,
,,Toll collector,,ಜಕಾತಿ ವಸೂಲಿಗಾರ,,,,,,,
,,Toll gate,,ಜಕಾತಿ ಕಟ್ಟೆ ; ಉಕ್ಕಡ,,,,,,,
,,Toll house,,ಉಕ್ಕಡದ ಮನೆ,,,,,,,
,,Tongs,,ಇಕ್ಕುಳ ; ಪಟಕಾರು,,,,,,,
,,Tonnage,,ಟನೇಜ್‌‌ : 1.ಟನ್‌ ಪ್ರಮಾಣದ ಭಾರ 2.ಟಿನ್‌ ಪ್ರಕಾರದ ಬಾಡಿಗೆ ಯಾ ಸುಂಕ,,,,,,,
,,Tools,,ಉಪಕರಣಗಳು,,,,,,,
,,Tool kit,,ಉಪಕರಣ ಪೆಟ್ಟಿಗೆ,,,,,,,
,,Torch,,"ಟಾರ್ಜ್‌ : 
1.ವಿದ್ಯುತ್‌ ಪಂಜು 2.ಪಂಜು ದೀವಟಿಗೆ",,,,,,,
,,Toreutics,,ಕೆತ್ತನೆ/ಕುಸುರಿ/ಸಕಾಸ ಕೆಲಸ,,,,,,,
,,Toy,,ಆಟಿಕೆ ; ಆಟದ ಸಾಮಾನು,,,,,,,
,,Tracer,,"ಟ್ರೇಸರ್‌: 
1. ರೇಖಕ ; ಅನುರೇಖಕ 2.ಪತ್ತೇದಾರ 3. ಕ್ಷಿಪಣಿ",,,,,,,
,,Track,,1. ದಾರಿ ; ಹಾದಿ; ಮಾರ್ಗ 2. ಅಭ್ಯಾಸ; ಪದ್ಧತಿ 3. ಜಾಡು,,,,,,,
,,Trade,,"1. ವ್ಯಾಪಾರ 2, ವೃತ್ತಿ; ಕಸಬು",,,,,,,
,,Trade agent,,ವ್ಯಾಪಾರಿ ಏಜೆಂಟು,,,,,,,
,,Trade mark,,ಟ್ರೇಡ್‌ಮಾರ್ಕ್‌; ವ್ಯಾಪಾರ ಸ್ವಾಮ್ಯಮುದ್ರೆ,,,,,,,
,,Trade name,,ವ್ಯಾಪಾರೀ ಹೆಸರು,,,,,,,
,,Trade price,,ವ್ಯಾಪಾರದ ಬೆಲೆ ; ಸರಕು ತಯಾರಕರು ಸಗಟು ವ್ಯಾಪಾರಿಗೆ ಸಗಟು ವ್ಯಾಪಾರಿಯು ಚಿಲ್ಲರೆ ವ್ಯಾಪಾರಿಗೆ ಮಾಡುವ ಬೆಲೆ,,,,,,,
,,Trader,,1. ವ್ಯಾಪಾರಿ 2. ಪ್ಯಾಪಾರಿ ನೌಕೆ,,,,,,,
,,Tradesman,,ವ್ಯಾಪಾರಿ ; ಅಂಗಡಿಗಾರ,,,,,,,
,,Trade union,,ಟ್ರೇಡ್‌ ಯೂನಿಯನ್‌ ; ವೃತ್ತಿ ಸಂಘ ; ಕಾರ್ಮಿಕ ಸಂಘ,,,,,,,
,,Trading capital,,ವ್ಯಾಪಾರ ಬಂಡವಾಳ,,,,,,,
,,Traffic,,"1.ವ್ಯಾಪಾರ ಮಾಡು 2.ದುರ್ವ್ಯಾಪಾರ ಮಾಡು 3.ವಸ್ತುವಿನಿಮಯ ಮಾಡು 
4. ಸಂಚಾರ ಮಾಡು 5. ಸಾಗಾಣಿಕೆ ಮಾಡು 6. ವ್ಯಾಪಾರ 7.ದುರ್ವ್ಯಾಪಾರ 
8. ವಸ್ತುವಿನಿಮಯ 9.ಸಂಚಾರ 10. ಸಾಗಾಣಿಕೆ",,,,,,,
,,Trafficker,,1.ಸಂಧಾನಕಾರ ; ವ್ಯವಹಾರಗಾರ 2.ವ್ಯಾಪಾರಿ,,,,,,,
,,Traffic-retums,,1. ಸರಳು ಸಾಗಣೆ ಲೆಕ್ಕಪಟ್ಟಿಗಳು 2. ಸಂಚಾರ ಲೆಕ್ಕಪಟ್ಟಿಗಳು,,,,,,,
,,Trailer,,ಟ್ರೇಲರ್‌ ; ಹಿಂಬಾಲಕ ಬಂಡಿ ; ವಾಹನಗಳು ಎಳೆದುಕೊಂಡು ಹೋಗುವ ಬಂಡಿ,,,,,,,
,,Trainee,,ತರಬೇತಾರ್ಥಿ,,,,,,,
,,Trainer,,ತರಬೇತುಗಾರ,,,,,,,
,,Training,,ತರಬೇತು; ತರಬೇತಿ,,,,,,,
,,Training and service centre,,ತರಬೇತಿ ಮತ್ತು ಸೇವಾಕೇಂದ್ರ,,,,,,,
,,Training-cum-production centre,,ತರಬೇತಿ ಹಾಗೂ ಉತ್ಪಾದನ ಕೇಂದ್ರ,,,,,,,
,,Training of weavers,,ನೇಕಾರರ ತರಬೇತಿ,,,,,,,
,,Transaction,,ವ್ಯವಹಾರ ; ವಹಿವಾಟು,,,,,,,
,,Transform,,ರೂಪಾಂತರಿಸು; ಪರಿವರ್ತಿಸು; ಮಾರ್ಪಡಿಸು,,,,,,,
,,Transformer,,ಟ್ರಾನ್ಸ್‌ ಫಾರ್ಮರ್‌; (ವಿದ್ಯುತ್‌) ಪರಿವರ್ತಕ,,,,,,,
,,Transive,,(ಸುಂಕದ ಕಚೇರಿ ಕೊಟ್ಟ) ಸರಕು ಸಾಗಣೆ ಪರವಾನಗಿ,,,,,,,
,,Transit,,ಸಾಗಣೆ,,,,,,,
,,Transmission,,ರವಾನೆ,,,,,,,
,,Transport,,1. ಸಾಗಿಸು 2.ಸಾರಿಗೆ; ಸಾಗಣೆ,,,,,,,
,,Transportation,,1. ಸಾರಿಗೆ 2. ವಾಹನ (ಸೌಕರ್ಯ),,,,,,,
,,Transport charges,,ಸಾಗಣೆ ವೆಚ್ಚ,,,,,,,
,,Transporter,,ಸಾಗಣೆದಾರ,,,,,,,
,,Travelling agent,,ಸಂಚಾರಿ ಏಜೆಂಟು,,,,,,,
,,Tray,,ಟ್ರೇ; ತಟ್ಟೆ,,,,,,,
,,Treadle loom,,ಕಾಲೊತ್ತು ಮಗ್ಗ,,,,,,,
,,Treaty port,,ಕರಾರು ರೇವು (ಪಟ್ಟಣ),,,,,,,
,,Triangle,,ತ್ರಿಕೋನ,,,,,,,
,,Triangular file,,ಮುಮ್ಮೂಲೆಯ ಅರ,,,,,,,
,,Tripod,,ತ್ರಿಪಾದಿ; ಮುಕ್ಕಾಲು ಮಣೆ,,,,,,,
,,Trough,,ತೊಟ್ಟಿ ; ಬಾನೆ,,,,,,,
,,Truck,,ಟ್ರಕ್‌ : 1. ಒಂದು ವಾಹನ 2. ವ್ಯವಹಾರದ ಸಂಬಂಧ,,,,,,,
,,Truckle bed,,ಕುಳ್ಳನೆಯ ಗಾಲಿಮಂಚ,,,,,,,
,,Trust,,ಟ್ರಸ್ಟ್: 1 ವಿಶ್ವಾಸವಿಡು 2. ವಿಶ್ವಾಸ 3. ನ್ಯಾಸ 4.ಕೂಡುವ್ಯಾಪಾರ ಸಂಸ್ಥೆ,,,,,,,
,,Tuft,,ಕುಚ್ಚು ; ಗುಚ್ಛ,,,,,,,
,,Tug,,"1. ಜಗ್ಗಿಎಳೆ ; ಬಲವಾಗಿ ಎಳೆ 2. ಎಳೆತ 3. ಜಗ್ಗು ಹಡಗು ; ಇತರ ಹಡಗುಗಳನ್ನು ಎಲೆಯಲು ಉಪಯೋಗಿಸುವ, ಬಲಶಾಲಿಯಾದ ಸಣ್ಣ ಆವಿ ದೋಣಿ",,,,,,,
,,Tumbler,,ಲೋಟ ; ಬಟ್ಟಲು.,,,,,,,
,,Turkey red oil,,"ಟರ್ಕಿ ರೆಡ್‌ ಆಯಿಲ್‌ : 
1. ಹತ್ತಿಯ ನೂಲು ಯಾ ಬಟ್ಟೆಗೆ ಟರ್ಕಿಕೆಂಬಣ್ಣ ಹಾಕಲು ಬಳಸುವ ಕೆಳದರ್ಜೆಯ ಆಲಿವ್‌ ಎಣ್ಣೆ 2. ಹತ್ತಿಯ ನೂಲು ಯಾ ಬಟ್ಟೆಗೆ ಟರ್ಕಿಕೆಂಬಣ್ಣ ಹಾಕಲು ಬಳಸುವ ಗಂಧಕ ಸಂಯೋಜಿಸಿದ ಹರಳೆಣ್ಣೆ ಯಾ ಅದರ ಸೋಡಿಯಂ ಲವಣ",,,,,,,
,,Turner,,ಟರ್ನರ್‌ ; ಚರಕಿಗ,,,,,,,
,,Tumery,,"1. ಚರಕಿಯ ಕೆಲಸ / ಕಲೆ 2. ಚರಕಿಯ ಸಾಮಾನು 
3.ಚರಕಿಯಂತ್ರಶಾಲೆ",,,,,,,
,,Time out,,1.ಹಾಜರಾತಿ 2.ಉತ್ಪತ್ತಿ ; ಹುಟ್ಟುವಳಿ 3.ವೇಷಭೂಷಣ,,,,,,,
,,Tum over,,ವ್ಯಾಪಾರದ ಮೊತ್ತ ; ಮಾರಾಟದಿಂದ ಬಂದ ಹಣ,,,,,,,
,,Turnpike,,ಸುಂಕದ ಬಟ್ಟೆ ; ಉಕ್ಕಡ,,,,,,,
,,Turret lathe,,ಟರೇಟ್‌ ಲೇತ್ ; ಒಂದು ಬಗೆಯ ಚರಕಿಯಂತ್ರ,,,,,,,
,,Tusk,,1. ಕೋರೆಹಲ್ಲು 2. ಆನೆಕೊಂಬು,,,,,,,
,,Twist,,1.ಹೊಸ; ಕಿರಿಚು; ಹುರಿಮಾಡು 2. ಹೊಸೆದ ದಾರ; ಹುರಿ,,,,,,,
,,Type founder,,ಅಚ್ಚುಮೊಳೆಗಾರ; ಅಚ್ಚುಮೊಳೆಗಳನ್ನು ಎರಕ ಹೊಯ್ಯುವವನು,,,,,,,
,,Type foundry,,ಅಚ್ಚುಮೊಳೆ ಕಾರ್ಖಾನೆ,,,,,,,
,,Ullage,,ಕೊರತೆ ; ಕೊರವು,,,,,,,
,,Uncalled,,ಕರೆಯದ,,,,,,,
,,Unclaimed baggage,,ವಾರಸುದಾರರಿಲ್ಲದ ಸಾಮಾನು,,,,,,,
,,Uncommercial,,1. ಆವ್ಯಾಪಾರಿಕ ; ವ್ಯಾಪಾರಕ್ಕೆ ಸಂಬಂಧಿಸದ 2.ಲಾಭಾಪೇಕ್ಷೆಯಿಲ್ಲದ,,,,,,,
,,Undercut,,ಕಡಿಮೆ ಬೆಲೆ ಯಾ ಮಜೂರಿ ಕೇಳು,,,,,,,
,,Underestimate,,1. ಕಡಿಮೆ ಅಂದಾಜು ಮಾಡು 2. ಕಡಿಮೆ ಅಂದಾಜು,,,,,,,
,,Under-production,,(ವಾಡಿಕೆಗಿಂತ) ಕಡಿಮೆ ಉತ್ಪಾದನೆ,,,,,,,
,,Underwrite,,"ಬಂಡವಾಳ, ಪಾಲುಗಳ ಒಟ್ಟುಕೊಳ್ಳುವಿಕೆಯ ಒಪ್ಪಂದ ಮಾಡಿಕೊ",,,,,,,
,,Undisbursed,,ಬಟವಾಡೆಯಾಗದ,,,,,,,
,,Unearth,,ಹೊರತೆಗೆ ; ಬಯಲಿಗೆ ತರು.,,,,,,,
,,Unfinished,,ಅಪೂರ್ಣ,,,,,,,
,,Union,,ಒಕ್ಕೂಟ ; ಸಂಘ,,,,,,,
,,Unit,,ಘಟಕ,,,,,,,
