ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Stover,ಕಡ್ಡಿಮೇವು,,,,,,,,,
,Straight,ಒಂದೇ ಬಗೆಯ ಆಹಾರ ಪದಾರ್ಥದಿಂದ ಸಿದ್ಧಪಡಿಸಲಾದ ಪ್ರಾಣಿ ಆಹಾರ,,,,,,,,,
,Straight ligament,ನೇರ ತಂತುಗಟ್ಟು,,,,,,,,,
,Strain,ವಿಭೇದ,,,,,,,,,
,Straw,"ಹುಲ್ಲುಕಡ್ಡಿ,ಒಣಹುಲ್ಲು",,,,,,,,,
,Straw yard,ಚಳಿಗಾಲದಲ್ಲಿ ದನಗಳನ್ನಿರಿಸುವ ಒಣಹುಲ್ಲು ಹರಡಿದ ಅಂಗಳ,,,,,,,,,
,Stress pressure,ಒತ್ತಡ,,,,,,,,,
,Striated muscle,ರೇಖಾಸ್ನಾಯು,,,,,,,,,
,Strip,ಹಾಲುಹಿಂಡುವ ಪ್ರಕ್ರಿಯೆಯಲ್ಲಿ ದೊರೆಯುವ ಕಡೆಯ ಹಾಲು,,,,,,,,,
,Store animal,ಸಾಮಾನ್ಯವಾಗಿ ಚಳಿಗಾಲದಲ್ಲಿ ಅತಿ ನಿಧಾನ ಬೆಳವಣಿಗೆಯುಂಟು ಮಾಡುವ ಆಹಾರ ಮಟ್ಟದಲ್ಲಿ ಉಣಿಸಿದ ಪ್ರಾಣಿ,,,,,,,,,
,Strip cropping,ಪಟ್ಟೆಗಳಲ್ಲಿ ಹುಲ್ಲುಬೆಳೆಸುವಿಕೆ,,,,,,,,,
,Strip cup,ಕೆಚ್ಚಲುಬಾವನ್ನು ಹಾಲಿನಿಂದ ನಿರ್ಧರಿಸಲು ಉಪಯೋಗಿಸುವ ಬಟ್ಟಲು,,,,,,,,,
,Strip grazing,ಪಟ್ಟೆ ಮೇಯಿಸುವಿಕೆ,,,,,,,,,
,Stripping,ಹಾಲನ್ನು ಹೀಚುವಿಕೆ,,,,,,,,,
,Strutting,ಸೆಡೆತ,,,,,,,,,
,Stunning,ಜ್ಞಾನತಪ್ಪಿಸುವಿಕೆ,,,,,,,,,
,Stylo hyoideals,ಕಂಬದಲ ಮಾರಾಟ ಸ್ನಾಯು,,,,,,,,,
,Stylopharyngeus,ಕಂಬದ ಗಂಟಲ ಪೇಶಿ,,,,,,,,,
,Subclavius,ಕೀಲಕದಡಿಯ ಸ್ನಾಯು,,,,,,,,,
,Subcutaneous tissue,ಚರ್ಮದಡಿಯ / ಚರ್ಮತಳದ ಊತಕ,,,,,,,,,
,Subestrum,ಹೀನ ಬೆದೆ,,,,,,,,,
,Subfreezing temperature,ಉಪಶೀತಘನೀಕರಣ ಉಷ್ಣಾಂಶ,,,,,,,,,
,Submaxillary,ಕೆಳದವಡೆಯ,,,,,,,,,
,Submucosa,ಕೆಳಲೋಳ್ಪರೆ,,,,,,,,,
,Sub -narcosis,ತುಸು ಮಂಪರ,,,,,,,,,
,Sub order,ಉಪಗಣ,,,,,,,,,
,Subscapularis,ಹೆಗಲಡಿಯ ಸ್ನಾಯು,,,,,,,,,
,Subsequent in breeding,ಪುನರಾವರ್ತನೆಗೊಂಡ ಒಳಸಂಕರಣ,,,,,,,,,
,Subsequent farming,ಜೀವನಾಧಾರಿತ ಬೇಸಾಯ,,,,,,,,,
,Successful ensilage,ಯಶಸ್ವಿ ರಸಮೇವು ತಯಾರಕೆ,,,,,,,,,
,Succulent green forage,ರಸಭರಿತ ಹಸುರು ಮೇವು,,,,,,,,,
,Suckling,"ಹಾಲು ಕುಡಿಯುವ / ಕೆಚ್ಚಲುಮರಿ, ಹಾಲುಮರಿ, ಹಾಲ್ಗರು",,,,,,,,,
,Sudan grass,ಸುಡಾನ್ ಹುಲ್ಲು,,,,,,,,,
,Summer feeding,ಬೇಸಿಗೆ ಮೇವುಣಿಕೆ,,,,,,,,,
,Summer sterility,ಬೇಸಿಗೆಯ ಸಂತಾನ ನಿರ್ಬಲತೆ,,,,,,,,,
,Sunburn,ಬಿಸಿಲು ಸುಡಿಗೆ,,,,,,,,,
,Superior breed,"ಅತ್ಯತ್ತಮ ತಳಿ, ಶ್ರೇಷ್ಠತಳಿ",,,,,,,,,
,Superior stock,ಅತ್ಯತ್ತಮ ತಳಿ,,,,,,,,,
,Surgical scissor,ಶಸ್ತ್ರಚಿಕಿತ್ಸಾ ಕತ್ತರಿ,,,,,,,,,
,Surplus forage,ಹೆಚ್ಚಿನ ಮೇವು,,,,,,,,,
,Surti,ಸುರತಿ ಎಮ್ಮೆ ತಳಿ,,,,,,,,,
,Susceptible,ತುತ್ತಾಗುವ / ಈಡಾಗುವ,,,,,,,,,
,Sucking reflex,ಮೊಲೆ ಚೀಪುವ ಪ್ರತಿವರ್ತನೆ,,,,,,,,,
,Superficial digital flexor,ಮೇಲಿನ ಬೆರಳಿನ ಮಡಿಚಿಕಸ್ನಾಯು,,,,,,,,,
,Superficial gluteus,ನಿತಂಬದ ಮೇಲಿನ ಸ್ನಾಯು,,,,,,,,,
,Superficial pectoral muscle,ಎದೆಯ ಹೊರ ಸ್ನಾಯು,,,,,,,,,
,Superior check ligament,ಮೇಲಿನ ತಡೆಗಟ್ಟದ ತಂತುಗಟ್ಟು,,,,,,,,,
,Supraspinatus,ನೆಟ್ಟೆಲುಬಿನ ಮೇಲಿನ ಸ್ನಾಯು,,,,,,,,,
,Supraspinous bursa,ಊರ್ಧ್ವ ಉಧೃತದ ಕಿಲೋಳಿನ ಕವಚ,,,,,,,,,
,Surface cooler,ಮೇಲ್ಮೈ ತಂಪುಕ,,,,,,,,,
,Surface tension,ಪಾತಳಿಕರ್ಷಣ ಶಕ್ತಿ,,,,,,,,,
,Susceptible host,ರೋಗಗ್ರಾಹಕ ಪೋಷಕ,,,,,,,,,
,Swallowing,ನುಂಗುವಿಕೆ,,,,,,,,,
,Swap buffalo,ನೀರೆಮ್ಮೆ,,,,,,,,,
,Swath curing,ಹುಲ್ಲು ಹುರಿಯನ್ನು ಹದಮಾಡುವಿಕೆ,,,,,,,,,
,Sweat glands,ಸ್ವೇದ / ಬೆವರು ಗ್ರಂಥಿಗಳು,,,,,,,,,
,Swedish friesian cattle,ಸ್ವೀಡನ್ನಿನ ಫ್ರಿಷನ್ ದನಗಳು,,,,,,,,,
,Sweet curd,ಸಿಹಿ ಮೊಸರು,,,,,,,,,
,Swelling,ಊತ,,,,,,,,,
,Swelling oedema,"ಊತ, ಬಾವು",,,,,,,,,
,Swim bath,ಈಜಾಡಿಸುವಿಕೆ,,,,,,,,,
,Swim bladder,ಈಜುಕೋಶ,,,,,,,,,
,Swine fever,ಹಂದಿಜ್ವರ,,,,,,,,,
,Swine pox,ಹಂದಿ ಸಿಡುಬು,,,,,,,,,
,Swirl,ಸುಳಿಕೂದಲು,,,,,,,,,
,Switch,ಬಾಲದ ತುದಿಯಲ್ಲಿನ ಕೂದಲಿನ ಕುಚ್ಚು,,,,,,,,,
,Swollen,"ಊದಿಕೊಂಡಿರುವ , ಬಾವುಬಂದ",,,,,,,,,
,Sympathetic nerve,ಅನುಕಂಪಿಕಾ ನರ,,,,,,,,,
,Symphysis,ಕೂಡೇಣು ಒಳಬೆಳೆತ,,,,,,,,,
,Sympodia,ಕೂಡುಗಾಲು,,,,,,,,,
,Symptomless carrier,ಚಿಹ್ನೆರಹಿತ ರೋಗವಾಹಕ,,,,,,,,,
,Synarthroses,ಅಚಲಗೀಲು,,,,,,,,,
,Synchondrosis,ಮೆಲ್ಲೆಲುಗೂಡಿಕೆ,,,,,,,,,
,Syndesmosis,ತಂತೆಲುಗೂಡಿಕೆ,,,,,,,,,
,Syphilis,ಲೈಂಗಿಕ ಸಂಪರ್ಕದಿಂದ ಹರಡುವ ಒಂದು ಸೋಂಕುರೋಗ-ಸಿಫಿಲಿಸ್,,,,,,,,,
,Systemic disease,ಮೈ / ಶರೀರದೊಳಗಿನ ರೋಗ,,,,,,,,,
,Tablet,"ಮದ್ದುಬಿಲ್ಲೆ, ಗುಳಿಗೆ, ಮಾತ್ರೆ",,,,,,,,,
,Tack,"1. ಸವಾರಿ ಸಾಧನ, 2. ಜಾನುವಾರು ಮೇವಿಗಾಗಿ ಗೇಣಿಗೆ ಪಡೆದ ಹುಲ್ಲುಗಾವಲು",,,,,,,,,
,Tail head,"ಬಾಲದ ದಿಂಡು, ಬಾಲದ ತಲೆಭಾಗ",,,,,,,,,
,Tailgut,ಬಾಲಾಂತ್ರ,,,,,,,,,
,Tail to tail,ಬಾಲದಿಂದ ಬಾಲಕ್ಕೆ,,,,,,,,,
,Tan,ಹಳದಿ ಕಂದು,,,,,,,,,
,Tapeworm,ಲಾಡಿ ಹುಳು,,,,,,,,,
,Tapping,ಜೊತೆಗೂಡಿಕೆ,,,,,,,,,
,Target nerve,ಉದ್ದೇಶಿತನರ,,,,,,,,,
,Tarsometatarsal articulation,ಹಿಮ್ಮಣಿ-ಹಿಮ್ಮೊಣ ಕಾಲ್ಸಂಧಿ,,,,,,,,,
,Taurus,ಚತುಷ್ಪಾದಿಗಳ-ಹಿಂಗಾಲುಗಳಲ್ಲಿಯ ಕೀಲುಸಂಧಿ,,,,,,,,,
,Taste bud,ರಸನಾಂಕುರ,,,,,,,,,
,Tattooing,ಹಚ್ಚೆ ಹಾಕುವುದು,,,,,,,,,
,Tattoo figures,ಪಚ್ಚೆ ಆಕೃತಿಗಳು,,,,,,,,,
,Tattooing forceps,ಹಚ್ಚೆಹಾಕುವ ಇಕ್ಕಳ,,,,,,,,,
,Tattooing ink,ಹಚ್ಚೆಮಸಿ,,,,,,,,,
,Tattooed punctures,ಹಚ್ಚೆ ಹಾಕಿದ ರಂಧ್ರಗಳು,,,,,,,,,
,Tease,ಸಂಭೋಗಕ್ಕಾಗಿ ಪ್ರಾಣಿಯನ್ನು ಪ್ರಚೋದಿಸುವಿಕೆ,,,,,,,,,
,Teat,ಕೆಚ್ಚಲು ತೊಟ್ಟು,,,,,,,,,
,Teat canal,ಕೆಚ್ಚಲು ತೊಟ್ಟಿನ ನಾಳ,,,,,,,,,
,Teat cistern,ಕೆಚ್ಚಲಿನ / ಸ್ತನರಸಗೊಳ,,,,,,,,,
,Teat cup liner,ಸ್ತನಪುಟಾವರಣ,,,,,,,,,
,Teat cup wall,ಸ್ತನಪುಟಾಪೊರೆ,,,,,,,,,
,Teat dipping,ಕೆಚ್ಚಲುತೊಟ್ಟಿಗೆ ಸೋಂಕು ನಿವಾರಕಗಳನ್ನು ಹಾಕುವ ವಿಧಾನ,,,,,,,,,
,Teat injuries,ಕೆಚ್ಚಲು ತೊಟ್ಟಿನ ಗಾಯಗಳು,,,,,,,,,
,Teat sinus,ಕೆಚ್ಚಲು ತೊಟ್ಟಿನ ಕುಳಿ,,,,,,,,,
,Teat swap,ಕೆಚ್ಚಲ ತೊಟ್ಟು ಹೀರೊತ್ತು,,,,,,,,,
,Telophase,ಅಂತಿಮ ಹಂತ,,,,,,,,,
,Temporalis,ಕಪೋಲ ಸ್ನಾಯು,,,,,,,,,
,Temporo-auricularis,ಕಪೋಲ -ಕಿವಿಯಾಲೆ ಸ್ನಾಯು,,,,,,,,,
,Temporary dentition,ತಾತ್ಕಾಲಿಕ ಹಲ್ಲುಬರುವಿಕೆ / ಜೋಡಣೆ,,,,,,,,,
,Temporary pasture,ಅಲ್ಪಾವಧಿಕ ಹುಲ್ಲುಗಾವಲು,,,,,,,,,
,Tendo-achillis,ಅಚಿಲಿಸ್ ಕಂಡರ,,,,,,,,,
,Tendon,ಸ್ನಾಯುರಜ್ಜು (ಕಂಡರ),,,,,,,,,
,Tensor fascial antebrachii,ಮುಂದೋಳಿನ ದಡುಗಟ್ಟಿಯ ಬಿಗುಪು ಸ್ನಾಯು,,,,,,,,,
,Tentacle,ಗ್ರಹಣಾಂಗ,,,,,,,,,
,Teres major,ಹಿರಿಯ ಉರುಳೆ ಸ್ನಾಯು,,,,,,,,,
,Tester,ಹಾಲು ಪರೀಕ್ಷಕ,,,,,,,,,
,Testicle,ವೃಷಣಬೀಜ,,,,,,,,,
,Tetanus,"ಧನುರ್ವಾಯು, ಸ್ನಾಯುಗಳ ಸೆಳವು ರೋಗ",,,,,,,,,
,Tetany,ಸುಣ್ಣಾಂಶ ಕೊರತೆಯ ಪ್ರಾಣಿರೋಗ ಸೆಟೆಬೇನೆ,,,,,,,,,
,Tetter,"ದದ್ದು, ಇಸುಬು",,,,,,,,,
,Tetum,ಕೊಕ್ಕೆಹುಳುಬೇನೆ,,,,,,,,,
,Tety,ಬಾಯಿಗುಳ್ಳೆ,,,,,,,,,
,Texis,ಹೆರಿಗೆ,,,,,,,,,
,Tharparkar cow,ಥರ್ಪಾರ್ಕರ್ ಹಸು,,,,,,,,,
,Therapeutic,ಚಿಕಿತ್ಸಕ,,,,,,,,,
,Therapeutic reaction,ರೋಗ ಚಿಕಿತ್ಸಕ ಸೂಚಿ,,,,,,,,,
,Thermal sense,ಔಷ್ಣಿಕ ಸಂವೇದನೆ,,,,,,,,,
,Thermal stress,"ಉಷ್ಣತಾಯಾತನೆ, ಉಷ್ಣೋತ್ತಡ",,,,,,,,,
,Thigh,ತೊಡೆ,,,,,,,,,
,Third service,ಮೂರನೆ ಬಾರಿ ಹೋರಿ ಕೊಡಿಸುವಿಕೆ,,,,,,,,,
,Thoracic duct,ಎದೆನಾಳ,,,,,,,,,
,Thorax,ಎದೆಗೂಡು,,,,,,,,,
,Thrifty,ಪ್ರವರ್ಧಕ ಪ್ರಾಣಿ,,,,,,,,,
,Throat,ಗಂಟಲು,,,,,,,,,
,Thumb rule,ರೂಢಿಗತ ನಿಯಮ,,,,,,,,,
,Thyroid,ಗುರಾಣಿಕ ಗ್ರಂಥಿ,,,,,,,,,
,Tibia,"ಮೊಣಕಾಲು ಮೂಳೆ, ಕಣಕಾಲೆಲುಬು",,,,,,,,,
,Tibialis anticus,ಕಣಕಾಲು ಮುಂದಿನ ಸ್ನಾಯು,,,,,,,,,
,Tibio-tarsal joint,ಕಣಕಾಲ-ಹಿಮ್ಮಣಿ ಸಂಧಿ,,,,,,,,,
,Tick,ಉಣ್ಣೆ,,,,,,,,,
,Tissue,ಊತಕ,,,,,,,,,
,Tissue culture,ಊತಕ ಸಂವರ್ಧನೆ,,,,,,,,,
,Toe,ಕಾಲ್ಬೆರಳು,,,,,,,,,
,Toned milk,ಸತ್ವಗೊಳಿಸಿದ ಹಾಲು,,,,,,,,,
,Tonsil,ಮೆಂಡಿಕೆ,,,,,,,,,
,Tonsillar,ಮೆಂಡಿಕೆಯ,,,,,,,,,
,Torsion of uterus,ಗರ್ಭಾಶಯ ತಿರಿಚಿಕೆ,,,,,,,,,
,Total score or selection index method,ಒಟ್ಟು ಶ್ರೇಯಾಂಕ ಅಥವಾ ಆಯ್ಕೆ ಸೂಚಿ ವಿಧಾನ,,,,,,,,,
,Tourniquet,ರಕ್ತನಾಳದ ಮೂಲವನ್ನು ಬಿಗಿದು ಕಟ್ಟುವುದು,,,,,,,,,
,Tower silos,ಗೋಪುರಾಕಾರದ ಹಗೇವುಗಳು,,,,,,,,,
,Toxa bhene,ದನಗಳ ಕೂದಲು ಉಣ್ಣೆರೋಧಕ ಕೀಟನಾಶಕ,,,,,,,,,
,Toxic shock syndrome,ವಿಷದಿಂದ ತಲ್ಲಣಿಸಿದ ಲಕ್ಷಣಕೂಟ,,,,,,,,,
,Toxin,ವಿಷ,,,,,,,,,
,Toxoid,"ಜೀವಿಷದ, ವಿಷಕಳೆದ ವಿಷವಸ್ತು",,,,,,,,,
,Trace mineralised salt,ಪ್ರಾಮುಖ್ಯವಲ್ಲದ ಖನಿಜಯುತ ಲವಣ,,,,,,,,,
,Trace minerals,ಅಲ್ಪಪ್ರಮಾಣದ ಖನಿಜಗಳು,,,,,,,,,
,Trachea,ಉಸಿರುನಾಳ,,,,,,,,,
,Traction,"ಎಳೆಯುವಿಕೆ, ಎಳೆತ",,,,,,,,,
,Tranquilizer,"ಅರಿವು ಮಂದಕಾರಕ / ಮತ್ತುಕಾರಕ ಔಷಧಿ, ಶಾಮಕ",,,,,,,,,
,Transparent milk & cream,ಪಾರದರ್ಶಕ ಹಾಲು ಮತ್ತು ಕೆನೆ,,,,,,,,,
,Transverse colon,"ಅಡ್ಡಗರುಳು, ಅಡ್ಡಸ್ಥೂಲಾಂತ್ರ",,,,,,,,,
,Transverse myelitis,ಅಡ್ಡಮಜ್ಜೆಯುರಿತ,,,,,,,,,
,Transverse sinus,ಅಡ್ಡಕುಳಿಸಿರ,,,,,,,,,
,Transversus abdominis,ಒಡಲ ಅಡ್ಡಸ್ನಾಯು,,,,,,,,,
,Transversus thoracis,ಎದೆಯ ಅಡ್ಡಸ್ನಾಯು,,,,,,,,,
,Trapezius,ಓರೆ ಮಣಿಕ ಸ್ನಾಯು,,,,,,,,,
,Treatment,ಉಪಚಾರ,,,,,,,,,
,Trench silos,ಕಂದಕ ಮಾದರಿಯ ಹಗೇವುಗಳು,,,,,,,,,
,Triceps brachii,ತೋಳಿನ ಮೂರ್ದಲೆಸ್ನಾಯು,,,,,,,,,
,Trichinellosis,ಲೋಮಕಬೇನೆ,,,,,,,,,
,Trichomoniasis,ಲೋಮಕೊಂಟಿಬೇನೆ,,,,,,,,,
,Trichostrongilosis,ದುಂಡುಗೂದಲಿಬೇನೆ,,,,,,,,,
,Tricuspid valve,ತ್ರಿಪತ್ರಕವಾಟ,,,,,,,,,
,Triple cross breeding,ತ್ರಿಮಿಶ್ರ ತಳಿ ಸಂವರ್ಧನೆ,,,,,,,,,
,Triplet,ತ್ರಿವಳಿ,,,,,,,,,
,Trocar,"ಟ್ರೋಕಾರ್,ಮುಕ್ಕೊರೆಗ, ಮೂರಲಗಿ",,,,,,,,,
,Trocer,ಚುಚ್ಚುಗ,,,,,,,,,
,Tropical cattle,ಉಷ್ಣವಲಯದ ದನ,,,,,,,,,
,Trunk,ಮುಂಡ,,,,,,,,,
,Trypanosomiasis,"ಬೈರೊಡಲಿಬೇನೆ, ಕೊರೆಕ್ರಿಮಿ ಬೇನೆ",,,,,,,,,
,Trypsin,ಜೀರಕಿಣ್ವ,,,,,,,,,
,TSM,ಒಟ್ಟು ಹಾಲಿನಲ್ಲಿರುವ ಘನ ಪದಾರ್ಥಗಳು,,,,,,,,,
,Tub butter,ಖಾದ್ಯ ಬೆಣ್ಣೆ,,,,,,,,,
,Tubercular arthritis,ಕ್ಷಯದ ಕೀಲುರಿತ,,,,,,,,,
,Tuberculin test,"ಟ್ಯೂಬರ್ ಕ್ಯೂಲಿನ್ ಪರೀಕ್ಷೆ, ಕ್ಷಯಾಣು ಪರೀಕ್ಷೆ",,,,,,,,,
,Tuberculosis,ಕ್ಷಯರೋಗ,,,,,,,,,
,Tuberculous lesion,ಕ್ಷಯಾತ್ಮಕ ಗಾಯ,,,,,,,,,
,Tuberculum impon,ಕ್ಷಯ ಒಂಟಿಗಂತಿ,,,,,,,,,
,Tub silos,ತೊಟ್ಟಿಯಾಕಾರದ ಹಗೇವುಗಳು,,,,,,,,,
,Tubular genitalia,ನಳಿಕೆಯಾಕಾರದ ಜನನೇಂದ್ರಿಯ,,,,,,,,,
,Tumour,ದುರ್ಮಾಂಸದ ಗೆಡ್ಡೆ,,,,,,,,,
,Tunicia vaginalis,"ಯೋನಿಯ ಪೊರೆ, ತಡ್ಡೊರೆಪರೆ",,,,,,,,,
,Twin calves,ಅವಳಿ ಕರುಗಳು,,,,,,,,,
,Twinning,"ಅವಳಿತನ , ಜೋಡುಗಳು",,,,,,,,,
,Twitch,"1. ತಿರುಚುಕುಣಿಕೆ, 2. ಹಿಡಿದೆಳೆಯುವಿಕೆ, 3. ಬಾಲದ ಕುಚ್ಚು",,,,,,,,,
,Tympanic,"ಕರ್ಣ ದುಂದುಭಿ, ಕಿವಿದಮಟೆ",,,,,,,,,
,Tympanum,ಕಿವಿತಮಟೆ,,,,,,,,,
,Tympany,"ಮಾರ್ದನಿ, ತಮಟೆದನಿ",,,,,,,,,
,Udder,ಕೆಚ್ಚಲು,,,,,,,,,
,Udder condition,ಕೆಚ್ಚಲಿನ ಸ್ಥಿತಿ,,,,,,,,,
,Udder edema,ಕೆಚ್ಚಲು ಊತ,,,,,,,,,
,Udder infusion,ಕೆಚ್ಚಲೊಳಗೆ ಔಷಧ ಹಾಕುವಿಕೆ,,,,,,,,,
,Udder listern,ಕೆಚ್ಚಲಿನ ಬಾವು,,,,,,,,,
,Udder support,ಕೆಚ್ಚಲ ಆಸರೆ,,,,,,,,,
,Ulnaris lateralis,ಮೊಣಮೂಳೆಯ ಬಾಹ್ಯ ಸ್ನಾಯು,,,,,,,,,
,Ultra heat treatment,ಅತೀತ ಉಷ್ಣ ಉಪಚಾರ,,,,,,,,,
,Umbilical arteries,ನಾಭಿ / ಹೊಕ್ಕುಳ ಧಮನಿಗಳು,,,,,,,,,
,Umbilical coelom,"ಹೊಕ್ಕುಳ ಕುಹರೀಯ ಅಥವಾ ಆಂತ್ರಾವರಣ, ಹೊಕ್ಕುಳ ನೆನೆಚರ್ಮಗುಳಿ",,,,,,,,,
,Umbilical cord,ಹೊಕ್ಕುಳ ಬಳ್ಳಿ,,,,,,,,,
,Umbilicus,"ನಾಭಿ, ಹೊಕ್ಕುಳ",,,,,,,,,
,Under kinch,ಪಶುಗಳ ಕೆಚ್ಚಲಿನ ಹಿಂಭಾಗದಲ್ಲಿ ಅಳವಡಿಸುವ ಒಂದು ಹಗ್ಗದ ಸಾಧನ,,,,,,,,,
,Under -shot jaws,ಹಿಂಸರಿದ ದವಡೆಗಳು,,,,,,,,,
,Undulant fever,ಏರಿಳಿವ ಜ್ವರ,,,,,,,,,
,Uneven toe,ಅಸಮ ಗೊರಸು,,,,,,,,,
,Unicellular organism,ಏಕಕೋಶ ಜೀವಿ,,,,,,,,,
,Unnatural host,ಅಪ್ರಾಕೃತಿಕ ಪೋಷಕ,,,,,,,,,
,Un-roofed silo,ಮೇಲ್ಛಾವಣಿ ಇಲ್ಲದ ಹಗೇವುಗಳು,,,,,,,,,
,Up grading,ತಳಿಯ ಉತ್ತಮೀಕರಣ,,,,,,,,,
,Upkeep of the pasture,ಹುಲ್ಲುಗಾವಲಿನ ಸರಿಯಾದ ನಿರ್ವಾಹಣೆ,,,,,,,,,
,Upper jaw,ಮೇಲಿನ ದವಡೆ,,,,,,,,,
,Up soiled sward,ದಿಣ್ಣೆಗಳಲ್ಲಿ ಬೆಳೆಸಿದ ಹುಲ್ಲು,,,,,,,,,
,Uranianism,"ಸಲಿಂಗತನ, ಗಂಡುಸಲಿಂಗತೆ",,,,,,,,,
,Uraroma,ಮೂತ್ರಗಂಧ,,,,,,,,,
,Uretero vesical,ಮೂತ್ರಕನಾಳ,,,,,,,,,
,Urethra,ಮೂತ್ರನಾಳ,,,,,,,,,
,Urethra & penis,ಮೂತ್ರನಾಳ ಮತ್ತು ಶಿಶ್ನ,,,,,,,,,
,Urinary bladder,ಮೂತ್ರಕೋಶ,,,,,,,,,
,Urinary nitrogen,ಮೂತ್ರದಲ್ಲಿನ ಸಾರಜನಕ,,,,,,,,,
,Urinary organ,"ಮೂತ್ರಾಂಗ, ಮೂತ್ರಜನಕಾಂಗ",,,,,,,,,
,Urine,ಮೂತ್ರ,,,,,,,,,
,Urinogenital,ಮೂತ್ರಜನನಾಂಗದ,,,,,,,,,
,Uro-genital,ಮೂತ್ರಜನನಾಂಗ,,,,,,,,,
,Uro-genital organ,ಮೂತ್ರ-ಸಂತಾನೋತ್ಪಾದನೆ ಅಂಗ,,,,,,,,,
,Uro-genital tract,ಮೂತ್ರ-ಜನನಾಂಗ ವ್ಯೂಹ,,,,,,,,,
,Urokinetic,ಮೂತ್ರಹಿಮ್ಮುರಿಗೆಯ,,,,,,,,,
,Uroscopy,ಮೂತ್ರಪರೀಕ್ಷೆ / ಮೂತ್ರನಿದಾನ,,,,,,,,,
,Urotoxic,ಮೂತ್ರವಿಷ,,,,,,,,,
,Useless browse plants,ನಿಷ್ಟ್ರಯೋಜಕ ಸೊಪ್ಪುಸೆದೆ ಸಸ್ಯಗಳು,,,,,,,,,
,Ureterectomy,ಗರ್ಭಕೋಶ ಕೊಯ್ತೆಗೆತ,,,,,,,,,
,Uterine inertia,ಗರ್ಭಕೋಶದ ಜಡತೆ,,,,,,,,,
,Uteritis,ಗರ್ಭದುರಿತ,,,,,,,,,
,Eutrophication,ಗರ್ಭಕೋಶನೆಡಿಕೆ,,,,,,,,,
,Uteroparietes,ಗರ್ಭಕೋಶ ಭಿತ್ತಿಯ,,,,,,,,,
,Uterosclerosis,ಗರ್ಭಕೋಶ ಪೆಡೆಸಣಿ,,,,,,,,,
,Uteroscope,ಗರ್ಭಕೋಶದರ್ಶಿಕ,,,,,,,,,
,Uterotomy,ಗರ್ಭಕೋಶ ಕೊಯ್ಸೀಳಿಕೆ,,,,,,,,,
,Uterotubal,ಗರ್ಭಕೋಶ ಗರ್ಭನಾಳದ,,,,,,,,,
,Uterovaginal,ಗರ್ಭಕೋಶ ಯೋನಿಯ,,,,,,,,,
,Uterus,"ಗರ್ಭಕೋಶ, ಗರ್ಭಾಶಯ",,,,,,,,,
,Uvula,ಕಿರುನಾಲಗೆ,,,,,,,,,
,Vaccination,ಲಸಿಕೆ ಹಾಕುವಿಕೆ,,,,,,,,,
,Vaccines and sera,ಲಸಿಕೆಗಳು ಮತ್ತು ರಕ್ತಸಾರ,,,,,,,,,
,Vacuum line,ವಾಯು ಶೂನ್ಯಾವರಣ,,,,,,,,,
,Vacuum pan,ನಿರ್ವಾತ ತಳಿಗೆ,,,,,,,,,
,Vacuole,ನೀರ್ಗುಳ್ಳೆ,,,,,,,,,
,Vagina,ಯೋನಿ,,,,,,,,,
,Vaginal fissure,ಯೋನಿದ್ವಾರ ಸೀಳಿಕೆ,,,,,,,,,
,Vaginicoline,"ಯೋನಿವಾಸಿ, ಯೋನಿ ಜೀವಿಕ",,,,,,,,,
,Vaginitis,ಯೋನಿಯುರಿತ,,,,,,,,,
,Vaginomycosis,ಯೋನಿಯಣಬೇನೆ,,,,,,,,,
,Vagus nerves,ಅಲೆಮಾರಿ ನರಗಳು,,,,,,,,,
,Valvule,ಕಿರುಕವಾಟ,,,,,,,,,
,Valvulotome,ಕವಾಟಗತ್ತರಿ,,,,,,,,,
,Varicocele,"ತಡ್ಡುನಾಳಗಳು ಬಿಹುವಾಗಿ ಊದಿರುವ ಸ್ಥಿತಿ, ಕೊಂಕುನರ ಬಾವು, ಕೊಂಕುಸಿರ ಬಾವು",,,,,,,,,
,Variola,ಸಿಡುಬು,,,,,,,,,
,Vascular,ನಾಳೀಯ,,,,,,,,,
,Vascular system,ರಕ್ತನಾಳ ವ್ಯೂಹ,,,,,,,,,
,Vasculitis,ರಕ್ತನಾಳದುರಿತ,,,,,,,,,
,Vasculum,ಕಿರುನಾಳ,,,,,,,,,
,Vas Deferens,ರೇತು / ವೀರ್ಯಸಾಗುನಾಳ,,,,,,,,,
,Vasectomy,ವೀರ್ಯನಾಳ ಕೊಯ್ತೆಗೆತ,,,,,,,,,
