ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,sex-linked,ಲಿಂಗಸಂಲಗ್ನ; ಲಿಂಗವರ್ಣತಂತುಗಳಲ್ಲಿ ಗುಣಲಕ್ಷಣಗಳನ್ನು ನಿರ್ಧರಿಸುವ ವಂಶವಾಹಿ ಸಂಯೋಜನೆ,,,,,,,,,
,sex organ,ಜನನೇಂದ್ರಿಯ,,,,,,,,,
,sex ratio,ಲಿಂಗಾನುಪಾತ; ಗಂಡು ಹೆಣ್ಣಿನ ಸಂಖ್ಯಾ ಪ್ರಮಾಣ,,,,,,,,,
,sex reversal,ಲಿಂಗಪರ್ಯಯ,,,,,,,,,
,sexual dimorphism,ಲೈಂಗಿಕ ದ್ವಿರೂಪತೆ,,,,,,,,,
,sexual reproduction,ಲೈಂಗಿಕ ಸಂತಾನೋತ್ಪತ್ತಿ,,,,,,,,,
,shaddock,Citrus maxima,,,,,,,,,
,shade garden,ನೆರಳು ತೋಟ,,,,,,,,,
,shade loving,ನೆರಳು ಪ್ರಿಯ,,,,,,,,,
,shade tolerant,ನೆರಳು ಸಹಿಷ್ಣು,,,,,,,,,
,shade tree,ನೆರಳು ಮರ,,,,,,,,,
,shaggy,1. ಕೂದಲುಮಯ; ಒರಟುಗೂದಲಿನ 2. ಕಾಡುಕಾಡಾಗಿ ಬೆಳೆದ 3. ಒರಟು ರೆಂಬೆಗಳಿಂದ ಕೂಡಿದ,,,,,,,,,
,shallow,ಆಳವಿಲ್ಲದ; ತಟ್ಟೆಯಾದ,,,,,,,,,
,shallow-rooted,ಆಳಕ್ಕಿಳಿಯದ ಬೇರುಳ್ಳ,,,,,,,,,
,shama millet,Panicum colonum,,,,,,,,,
,shape,ಆಕಾರ,,,,,,,,,
,share,ನೇಗಿಲ ಗುಳ,,,,,,,,,
,share-beam,ಬಾಳು; ಗುಳ ಸೇರಿಸಿರುವ ನೇಗಿಲಭಾಗ,,,,,,,,,
,shears,ಸವರುಗತ್ತಿ,,,,,,,,,
,shell,ಗಡಸು ಹೊರಹೊದಿಕೆ; ಸಿಪ್ಪೆ; ಚಿಪ್ಪು; ಕವಚ,,,,,,,,,
,shellac,lac,,,,,,,,,
,she-oak,Casuarina equisetifolia,,,,,,,,,
,sheperd's clock,Anagallis arvensis,,,,,,,,,
,shield budding,ಗುರಾಣಿ ಕಣ್ಣುಕಸಿ; ಗುರಾಣಿಯಾಕಾರದ ಕಣ್ಣುಕಸಿ,,,,,,,,,
,shield grafting,ಗುರಾಣಿ ಕಸಿ,,,,,,,,,
,shifting cultivation,podu cultivation,,,,,,,,,
,shoeflower,Hibiscus rosa-sinensis,,,,,,,,,
,shoot,1. ಕುಡಿಯೊಡೆ; 2. ಕುಡಿ; ಚಿಗುರು; ಹೊಸದಾಗಿ ಹುಟ್ಟಿದ ಸಣ್ಣರೆಂಬೆ 3. ಬೇರುಸಹಿತ ಕಾಂಡ,,,,,,,,,
,shoot borer,ಸುಳಿ ಕೊರೆಕ,,,,,,,,,
,shoot fly,ಸುಳಿ ನೊಣ,,,,,,,,,
,Shorea robusta (sal tree),ಶೋರಿಯ ರೋಬಸ್ಟ; ಅಶ್ವಕರ್ಣ ಮರ,,,,,,,,,
,Shorea talura (lac tree),ಶೋರಿಯ ತಲೂರ; ಜಾಲಾರಿ/ಬಿಳಿಬೋಗಿ ಮರ,,,,,,,,,
,Shorea tumbuggaia,ಶೋರಿಯ ಟಂಬ್ಯುಗೇಯಿಯ; ಕರಿಡಮಾರ/ರಾಳ ಮರ,,,,,,,,,
,short-day plant,ಅಲ್ಪಹಗಲು ಸಸ್ಯ; ಅಲ್ಪಹಗಲು ಕಾಲದಲ್ಲಿ ಹೂ ಬಿಡುವ ಗಿಡ,,,,,,,,,
,short duration crop,ಅಲ್ಪಾವಧಿ ಬೆಳೆ,,,,,,,,,
,short-term loan,ಅಲ್ಪಾವಧಿ ಸಾಲ,,,,,,,,,
,shovel,ಸನಿಕೆ; ಸಲಿಕೆ,,,,,,,,,
,shower orchid,Congea tomentosa,,,,,,,,,
,shrivel,ಸುರುಟಿಕೊಳ್ಳು; ಮುದುರಿಕೊಳ್ಳು,,,,,,,,,
,shrub,ಪೊದೆ; ಕುರುಚಲು ಗಿಡ,,,,,,,,,
,shrubby,1. ಪೊದೆಯಾದ; ಕುರುಚಲಾದ 2. ಕುರುಚಲು; ಗಿಡಗಂಟಿ; ಕುರುಚಲು ಬೆಳೆದ,,,,,,,,,
,shrubby althaea,Hibiscus syriacus,,,,,,,,,
,shrubby basil,Ocimum gratissimum,,,,,,,,,
,shrub orange,Naregamia alata,,,,,,,,,
,shuck,1. ಚಿಪ್ಪು/ಹೊಟ್ಟು (ತೆಗೆ) 2. ಸಿಪ್ಪೆ (ಸುಲಿ),,,,,,,,,
,shy bearer,ಕಡಿಮೆ ಫಲ ಬಿಡುವ (ಮರ),,,,,,,,,
,Siberian cardamom,Illicium verum,,,,,,,,,
,sickle,ಕುಡುಗೋಲು; ಕುಡುಲು,,,,,,,,,
,sickle senna,Cassia tora,,,,,,,,,
,Sida acuta,ಸೈಡ ಅಕ್ಯೂಟ; ದೊಡ್ಡಬಿಂದಿಗೆ/ವಿಷಕಡ್ಡಿ/ಭೀಮನಕಡ್ಡಿ ಗಿಡ,,,,,,,,,
,Sida alba/spinosa,ಸೈಡ ಆಲ್ಬ/ಸ್ಪೈನೋಸ; ಕಾಡು ಮೆಂತ್ಯ,,,,,,,,,
,Sida cordifolia (Country mallow),ಸೈಡ ಕಾರ್ಡಿಫೋಲಿಯ; ಕಿಸಂಗಿ/ಹೆತ್ತುತ್ತಿ ಗಿಡ,,,,,,,,,
,Sida rhombifolia/canariensis (broomjute sida),ಸೈಡ ರಾಂಬಿಫೋಲಿಯ/ಕನೇರಿಯೆನ್ಸಿಸ್; ‌ ಬೋಳಂಗಡಲೆ/ಗೂಬೆ ತಡೆ ಗಿಡ,,,,,,,,,
,Sida rhombifolia var. rhomboidea,"ಸೈಡ ರಾಂಬಿಫೋಲಿಯ, ವೆ. ರಾಂಬಾಯ್ಡಿಯ; ಕಳ್ಳಂಗಡಲೆ/ಮಹಾಬಲ ಗಿಡ",,,,,,,,,
,Sida veronicaefolia,ಸೈಡ ವೆರಾನಿಸಿಯಿಫೋಲಿಯ; ಬೆಕ್ಕಿನ ತಲೆ ಗಿಡ,,,,,,,,,
,side-axe,ಕುಡುಗಾವು ಕೊಡಲಿ,,,,,,,,,
,side graft,ಪಾರ್ಶ್ವ ಕಸಿ; ಬೇರುಕಾಂಡದ ತುದಿಯನ್ನು ಕತ್ತರಿಸದೆ ಕಸಿ ಮಾಡುವ ವಿಧಾನ,,,,,,,,,
,Sideroxylon tomentosum (iron wood),ಟೊಮೆಂಟೋಸಮ್; ‌ ಕಾಂಪಾಳೆ/ಹುದಿಗೊಳ್ಳ/ಕಬ್ಬಿಣ ಮರ,,,,,,,,,
,side shoot,lateral shoot,,,,,,,,,
,Siegesbeckia orientalis,ಸೀಜೆಸ್‌ ಬೇಕಿಯ ಓರಿಯಂಟಲಿಸ್; ‌ ಅಂಟು ಹೂವಿನ ಗಿಡ,,,,,,,,,
,Sierra leone,Dialium guineense,,,,,,,,,
,sieva bean,Phaseolus lunatus,,,,,,,,,
,sieve,ಜರಡಿ (ಹಿಡಿ),,,,,,,,,
,Silene armeria (sweet william catchfly),ಸೈಲೀನ್‌ ಆರ್ಮೇರಿಯ; ಸ್ವೀಟ್‌ ವಿಲಿಯಂ ಕ್ಯಾಚ್‌ ಫ್ಲೈ ಒಂದು ಅಲಂಕಾರ ಹೂಸಸ್ಯ,,,,,,,,,
,silicate clay,ಸಿಲಿಕೇಟ್‌ ಜೇಡಿ,,,,,,,,,
,silique,ಸಿಲಿಕ್ವ; (ಸಾಸಿವೆ ಜಾತಿ ಸಸ್ಯಗಳ) ಬೀಜಕೋಶ,,,,,,,,,
,silk,ರೇಶ್ಮೆ,,,,,,,,,
,silk tree,Albizia julibrissin,,,,,,,,,
,silk wood tree,Muntingia calabura,,,,,,,,,
,silk worm,ರೇಶ್ಮೆಹುಳು,,,,,,,,,
,silky oak,Grevillea robusta,,,,,,,,,
,silo,1. (ಧಾನ್ಯ) ಹಗೇವು; ಕಣಜ 2. ಹಸಿರು ಮೇವಿನ ಹಗೇವು ಯಾ ಕಣಜ,,,,,,,,,
,silt,ಒಂದು; ಹೂಳು; ಮೆಕ್ಕಲು; ಗೋಡು,,,,,,,,,
,silt clay,ಮೆಕ್ಕಲು ಜೇಡಿಮಣ್ಣು,,,,,,,,,
,silt loam,ಹೂಳುಗೋಡು ಮಣ್ಣು; 50 ಭಾಗ ಹೂಳನ್ನು ಮತ್ತು 12 ರಿಂದ 27 ಭಾಗ ಜೇಡಿಮಣ್ಣನ್ನು ಹೊಂದಿರುವ ಮಣ್ಣು,,,,,,,,,
,silva-manso,Ipomoea turpethum,,,,,,,,,
,silver oak,Grevillea robusta,,,,,,,,,
,silver tree,Leucadendron argenteum,,,,,,,,,
,silver wattle,Acacia dealbata,,,,,,,,,
,silviculture,1. ಅರಣ್ಯವೃಕ್ಷ ಕೃಷಿ 2. ಅರಣ್ಯವೃಕ್ಷ ವಿಜ್ಞಾನ,,,,,,,,,
,siviculturist,1. ಅರಣ್ಯವೃಕ್ಷ ಕೃಷಿಕ 2. ಅರಣ್ಯವೃಕ್ಷ ಕೃಷಿವಿಜ್ಞಾನಿ,,,,,,,,,
,Silybum marianum (holy/milk thistle),ಸಿಲಿಬಮ್‌ ಮೇರಿಯಾನಮ್; ‌ ಒಂದು ಅಲಂಕಾರ ಸಸ್ಯ,,,,,,,,,
,simple cyme,ಸರಳ ಮಧ್ಯಾರಂಬಿ ಪುಷ್ಪಮಂಜರಿ,,,,,,,,,
,simple fruit,ಸರಳ ಫಲ,,,,,,,,,
,simple leaf,ಸರಳ ಎಲೆ; ಒಂದೆಸಳಿನ ಎಲೆ,,,,,,,,,
,Sinapis alba,Brassica alba,,,,,,,,,
,Sinapis nigra,Brassica juncea,,,,,,,,,
,single cropping,monoculture,,,,,,,,,
,single super phosphate,ಸಿಂಗಲ್‌ ಸೂಪರ್‌ ಫಾಸ್ಪೇಟ್; ‌ ಒಂದು ರಂಜಕ ರಸಗೊಬ್ಬರ,,,,,,,,,
,Sinningia tubiflora,Gloxinia tubiflora,,,,,,,,,
,sinuate,ಅಲೆಯಾಕಾರದ ಅಂಚಿನ; ತಿರುವು ಮುರುವು ಅಂಚಿನ,,,,,,,,,
,sinuous,sinuote,,,,,,,,,
,sinus,(ಎಲೆಯ ಹಾಳೆಗಳ ನಡುವಿನ) ಮುರುವು; ಬಾಗು; ಕುಹರ,,,,,,,,,
,siphonet,ಸ್ರವನಾಳ; ಗಿಡಹೇನುಗಳು ಮಕರಂದವನ್ನು ಹೊರಸೂಸುವ ನಾಳ,,,,,,,,,
,sirissa tree,Acacia speciosa,,,,,,,,,
,siris tree,Albizzia amara,,,,,,,,,
,sirpoon tree,Calophyllum tomentosum,,,,,,,,,
,sisal hemp,Agave sisalana,,,,,,,,,
,sisso,Dalbergia sisso,,,,,,,,,
,sit(i)ology,ಆಹಾರ ವಿಜ್ಞಾನ,,,,,,,,,
,sketch,ರೂಪರೇಖೆ (ರಚಿಸು),,,,,,,,,
,skilled labour,1. ನಿಪುಣ ಕೆಲಸ 2. ನಿಪುಣ ಕೆಲಸಗಾರ,,,,,,,,,
,skilled labourer,ನಿಪುಣ ಕೆಲಸಗಾರ,,,,,,,,,
,slag,ಕಿಟ್ಟ,,,,,,,,,
,slaked lime,ಅರಳಿದ ಸುಣ್ಣ,,,,,,,,,
,sleet,ಆಲಿಕಲ್ಲು ಮಳೆ,,,,,,,,,
,slender,1. ಸಣ್ಣ; ತೆಳು; ಕೃಶ 2. ಅಲ್ಪ 3. ಅತ್ಯಲ್ಪ,,,,,,,,,
,slice grafting,tongue grafting,,,,,,,,,
,slime,ಜಿಗುಟು ಮಣ್ಣು,,,,,,,,,
,slip,ಕಾಂಡದ ಕುಡಿ; ಮರಿಸಸಿ,,,,,,,,,
,slit,1. ಉದ್ದವಾಗಿ ಕತ್ತರಿಸು; ಸೀಳು 2. ಉದ್ದನೆಯ ಕೊಯ್ತ; ಸೀಳಿಕೆ,,,,,,,,,
,slit graft,ಸೀಳು ಕಸಿ,,,,,,,,,
,slope,ಇಳುಕಲು; ಏರು (ನೆಲ),,,,,,,,,
,sludge,1. ಜಿಗುಟು ಮಣ್ಣು 2. ಗೋಡು ಮಣ್ಣು 3. ಚರಂಡಿ ಮಣ್ಣು,,,,,,,,,
,slug,ಸ್ಲಗ್‌: 1. (ತೋಟ ಮೊದಲಾದವುಗಳಲ್ಲಿ) ಗೊಂಡೆ ಹುಳುಗಳನ್ನು ಕೂಡ ಹಾಕಿ ನಾಶ ಮಾಡು 2. ಗೊಂಡೆ/ಗೊಣ್ಣೆ ಹುಳು; ಸಣ್ಣ ಸಸ್ಯಗಳನ್ನು ಹಾಳು ಮಾಡುವ ಚಿಪ್ಪಿಲ್ಲದ ಒಂದು ಬಗೆಯ ಬಸವನಹುಳು,,,,,,,,,
,sluice,ತೂಬು; ಕೋಡಿ,,,,,,,,,
,slush,ಕೆಸರು; ಕೊಚ್ಚೆ,,,,,,,,,
,small bitter gourd,Momordica dioica,,,,,,,,,
,small caltrops,Tribulus terrestris,,,,,,,,,
,small fennel,Nigella sativa,,,,,,,,,
,small gourd,"Cucumis melo, var. agrestis",,,,,,,,,
,smear,ಬಳಿ; ಹಚ್ಚು; ಲೇಪಿಸು; ತೊಡೆ,,,,,,,,,
,Smilax aspera,ಸ್ಮೈಲ್ಯಾಕ್ಸ್ ಆಸ್ಪೆರ; ಪರಂಗಿ ಚೆಕ್ಕೆ ಬಳ್ಳಿ,,,,,,,,,
,Smilax prolifera,ಸ್ಮೈಲ್ಯಾಕ್ಸ್ ಪ್ರೋಲಿಫೆರ; ನೀರುಬೆಟ್ಟ ಪೊದೆ; ಅಲಂಕಾರವಾಗಿ ಬೆಳೆಯುವ ಮುಳ್ಳುಳ್ಳ ಒಂದು ಅಡರು ಪೊದೆ,,,,,,,,,
,Smilax zeylanica/macrophylla,"ಸ್ಮೈಲ್ಯಾಕ್ಸ್ ಜೈಲಾನಿಕ/ಮ್ಯಾಕ್ರೋಫಿಲ; ಕಾಡುಹಂಬುತಾವರೆ; ಎಳೆಯ ರೆಂಬೆ ಮತ್ತು ಎಲೆಯನ್ನು ತರಕಾರಿಯಾಗಿಯೂ, ಬೇರನ್ನು ಔಷಧಿಯಾಗಿಯೂ ಬಳಸುವ ಒಂದು ಪೊದೆ",,,,,,,,,
,smoke generator,fog generator,,,,,,,,,
,smooth,1. ನಯವಾದ 2. ಮಟ್ಟವಾದ,,,,,,,,,
,smooth luffa,Luffa aegyptiaca,,,,,,,,,
,smut,ಕಾಡಿಗೆ ರೋಗ,,,,,,,,,
,snag,1. ಕೋಚಾದ ಮೊನಚುತುದಿ 2. ಮರದಲ್ಲಿ ಉಳಿದುಕೊಂಡಿರುವ ಮುರಿದ ಕೊಂಬೆಯ ಮೋಟು; ನೆಲದ ಮೇಲಕ್ಕೆ ಬೆಳೆದುಕೊಂಡಿರುವ ಚೂಪು ಬೇರು ಯಾ ಮೋಟು,,,,,,,,,
,snake gourd,Trichosanthes anguina,,,,,,,,,
,snake weed,Polygonum bistorta,,,,,,,,,
,snapdragon,Antirrhinum majus,,,,,,,,,
,soapnut tree,Sapindus emarginatus,,,,,,,,,
,soap pod,Acacia concinna,,,,,,,,,
,sod,1. ಹುಲ್ಲು ನೆಲ 2. ಹುಲ್ಲು ಹೆಪ್ಪು,,,,,,,,,
,sodium,ಸೋಡಿಯಂ; ಸಸ್ಯದ ಒಂದು ಲಘು ಪೋಷಕಾಂಶ,,,,,,,,,
,sodium nitrate,ಸೋಡಿಯಂ ನೈಟ್ರೇಟ್; ‌ ಒಂದು ಸಾರಜನಕಯುಕ್ತ ರಸಗೊಬ್ಬರ,,,,,,,,,
,soft rot,ಮೆತುಕೊಳೆ ರೋಗ; ಶಿಲೀಂಧ್ರ ಯಾ ಬ್ಯಾಕ್ಟೀರಿಯ ರೋಗ,,,,,,,,,
,soft water,ಮೆತು ನೀರು,,,,,,,,,
,softwood,1. ಮೆತುದಾರು 2. ಮೆತುದಾರು ಮರ,,,,,,,,,
,softwood cuttings,ಮೆತುದಾರು ತುಂಡುಗಳು,,,,,,,,,
,soggy,1. ಜೌಗಾದ 2. ತೇವವಾದ,,,,,,,,,
,sohaga,Amoora rohituka; Aphanamixis polystachya,,,,,,,,,
,soil,ಮಣ್ಣು; ಭೂಮಿ,,,,,,,,,
,soil acidity,ಮಣ್ಣಿನ ಹುಳಿ/ಆಮ್ಲತೆ,,,,,,,,,
,soil alkalinity,ಮಣ್ಣಿನ ಕ್ಷಾರತೆ,,,,,,,,,
,soil amendments,ಮಣ್ಣು ಸುಧಾರಕಗಳು; ಮಣ್ಣಿನ ರಸ ಸಾರವನ್ನು ಸುಧಾರಿಸಲು ಹಾಕುವ ರಾಸಾಯನಿಕ ವಸ್ತುಗಳು,,,,,,,,,
,soil analysis,ಮಣ್ಣು ವಿಶ್ಲೇಷಣೆ,,,,,,,,,
,soil-borne plant disease,ಮಣ್ಣಿನಿಂದ ಬರುವ ಸಸ್ಯ ರೋಗ,,,,,,,,,
,soil classification,ಮಣ್ಣು ವರ್ಗೀಕರಣ,,,,,,,,,
,soil conditioners,ಮಣ್ಣು ಸುಧಾರಕಗಳು; ಮಣ್ಣಿನ ರಚನೆಯನ್ನು ಸುಧಾರಿಸಲು ಹಾಕುವ ರಾಸಾಯನಿಕ ವಸ್ತುಗಳು,,,,,,,,,
,soil conservation,ಮಣ್ಣು ಸಂರಕ್ಷಣೆ,,,,,,,,,
,soil conservation survey,ಮಣ್ಣು ಸಂರಕ್ಷಣ ಸಮೀಕ್ಷೆ,,,,,,,,,
,soil consistency,ಮಣ್ಣಿನ ದೃಢತೆ,,,,,,,,,
,soil cover,ಮಣ್ಣು ಹೊದಿಕೆ,,,,,,,,,
,soil crumbs,ಮಣ್ಣಿನ ಕಣಗಳು,,,,,,,,,
,soil erosion,ಮಣ್ಣು ಸವಕಳಿ,,,,,,,,,
,soil extract,ಮಣ್ಣಿನ ಸಾರ,,,,,,,,,
,soil fertility,ಮಣ್ಣಿನ ಫಲವತ್ತತೆ,,,,,,,,,
,soil formation,ಮಣ್ಣು ರಚನೆ; ಮಣ್ಣಾಗುವಿಕೆ,,,,,,,,,
,soil horizon,ಭೂಸ್ತರ; ಮಣ್ಣಿನ ಪದರ,,,,,,,,,
,soil ingredient,ಮಣ್ಣು ಘಟಕಾಂಶ,,,,,,,,,
,soil injection,ಮಣ್ಣಿನೊಳಗೆ ಸೇರಿಸುವಿಕೆ,,,,,,,,,
,soil insecticide,ಮಣ್ಣು ಕೀಟನಾಶಕ,,,,,,,,,
,soil-less cultivation,hydroponics,,,,,,,,,
,soil management,ಮಣ್ಣು ನಿರ್ವಹಣೆ,,,,,,,,,
,soil medium,ಮಣ್ಣು ಮಾಧ್ಯಮ,,,,,,,,,
,soil microbiology,ಮಣ್ಣು ಸೂಕ್ಷ್ಮಜೀವಿ ವಿಜ್ಞಾನ,,,,,,,,,
,soil microorganism,ಮಣ್ಣಿನ ಸೂಕ್ಷ್ಮಜೀವಿ,,,,,,,,,
,soil mixture,ಮಣ್ಣು ಮಿಶ್ರಣ,,,,,,,,,
,soil moisture,ಮಣ್ಣಿನ ತೇವಾಂಶ,,,,,,,,,
,soil mulch,"ಮಣ್ಣು ಹೊದಿಕೆ; ಹೊಸದಾಗಿ ನಾಟಿದ ಗಿಡಗಳ ಬೇರಿಗೆ ರಕ್ಷಣೆಗಾಗಿ ಹೊದಿಸುವ ಅರ್ಧಕೊಳೆತ ಹುಲ್ಲು, ಎಲೆ, ಮಣ್ಣು ಮೊದಲಾದವುಗಳ ಮಿಶ್ರಣ",,,,,,,,,
,soil nutrient,ಮಣ್ಣು ಪೋಷಕಾಂಶ,,,,,,,,,
,soil organic matter,ಮಣ್ಣಿನ ಸಾವಯವ ಅಂಶ,,,,,,,,,
,soil particles,ಮಣ್ಣಿನ ಕಣಗಳು,,,,,,,,,
,soil physicist,ಮಣ್ಣು ಭೌತವಿಜ್ಞಾನಿ,,,,,,,,,
,soil physics,ಮಣ್ಣು ಭೌತವಿಜ್ಞಾನ,,,,,,,,,
,soil pore space,ಮಣ್ಣುಕಣಗಳ ಮಧ್ಯಾಂತರ,,,,,,,,,
,soil productivity,ಮಣ್ಣಿನ ಉತ್ಪಾದಕತೆ,,,,,,,,,
,soil profile,ಮಣ್ಣಿನ ಪಾರ್ಶ್ವದೃಶ್ಯ,,,,,,,,,
,soil reaction,ಮಣ್ಣಿನ ಪ್ರತಿಕ್ರಿಯೆ,,,,,,,,,
,soil reclamation,ಮಣ್ಣಿನ ಮರುಬಳಕೆ; ಭೂಮಿಯನ್ನು ಕೃಷಿಯೋಗ್ಯವನ್ನಾಗಿ ಮಾಡುವುದು,,,,,,,,,
,soil sickness,ಮಣ್ಣಿನ ಕಾಯಿಲೆ; ಪರಾವಲಂಬಿ ಜೀವಿಗಳ ಹೆಚ್ಚುವಿಕೆಯಿಂದಾಗುವ ಮಣ್ಣಿನ ಅನುತ್ಪಾದಕತೆ,,,,,,,,,
,soil solution,ಮಣ್ಣು ದ್ರಾವಣ,,,,,,,,,
,soil sterilisation,ಮಣ್ಣಿನ ಕ್ರಿಮಿಶುದ್ಧೀಕರಣ,,,,,,,,,
,soil structure,ಮಣ್ಣಿನ ರಚನೆ/ಸ್ವರೂಪ,,,,,,,,,
,soil survey,ಮಣ್ಣಿನ ಸಮೀಕ್ಷೆ,,,,,,,,,
,soil testing,ಮಣ್ಣು ಪರೀಕ್ಷೆ,,,,,,,,,
,soil texture,ಮಣ್ಣಿನ ಸಂರಚನೆ,,,,,,,,,
,soil treatment,ಮಣ್ಣಿನ ಉಪಚಾರ,,,,,,,,,
,Solandra nitida,ಸೊಲ್ಯಾಂಡ್ರ ನಿಟಿಡ; ಹಳದಿ ಹೂ ಬಿಡುವ ಒಂದು ಅಲಂಕಾರ ಅಡರು ಪೊದೆ,,,,,,,,,
,Solanum betaceum,Cyphomandra betacea,,,,,,,,,
,"Solanum ferox, var. majus (nightshade)","ಸಲೇನಮ್‌ ಫೆರಾಕ್ಸ್‌, ವೆ. ಮೇಜಸ್; ‌ ಹಳದಿಗುಳ್ಳ/ಆನೆ ಸೊಂಡೆ ಗಿಡ",,,,,,,,,
,Solanum indicum (Indian nightshade),ಸಲೇನಮ್‌ ಇಂಡಿಕಮ್; ‌ ಕಾಬಿ/ಕೆಂಪುಗುಳ್ಳ ಗಿಡ,,,,,,,,,
,"Solanum indicum, var. multiflorum","ಸಲೇನಮ್‌ ಇಂಡಿಕಮ್, ವೆ. ಮಲ್ಟಿಫ್ಲೋರಮ್; ‌ ಬಿಳಿಗುಳ್ಳ ಗಿಡ",,,,,,,,,
,Solanum jacquini (wild egg plant; woody nightshade),ಸಲೇನಮ್‌ ಜಾಕ್ವಿನಿಯೈ; ಗುಳ್ಳಕಾಯಿ/ದೊಡ್ಡಗುಳ್ಳ ಗಿಡ,,,,,,,,,
,Solanum jasminoides (potato vine),ಸಲೇನಮ್‌ ಜಾಸ್ಮಿನಾಯ್ಡಿಸ್; ‌ ಪೊಟ್ಯಾಟೊ ವೈನ್; ‌ ತೆಳುನೀಲಿ ಬಣ್ಣದ ಹೂವುಳ್ಳ ವಿವಿಧ ಬಣ್ಣದ ಎಲೆಯುಳ್ಳ ಒಂದು ಅಲಂಕಾರ ಬಳ್ಳಿ,,,,,,,,,
,Solanum laeve,ಸಲೇನಮ್‌ ಲೀವಿ; ಕಿರಿಗುಳ್ಳ/ನೆಲಗುಳ್ಳ ಗಿಡ,,,,,,,,,
,Solanum macranthum (potato tree),ಸಲೇನಮ್‌ ಮ್ಯಾಕ್ರಾಂತಮ್‌; ಪಟೇಟೊ ಟ್ರೀ; ನಿತ್ಯ ಹೂ ಬಿಡುವ ಒಂದು ಅಲಂಕಾರ ಪೊದೆ,,,,,,,,,
,Solanum melongena (Aubergine; brinjal; egg plant),ಸಲೇನಮ್‌ ಮೆಲಾಂಜಿನ; ಬದನೆಕಾಯಿ (ಗಿಡ),,,,,,,,,
,Solanum nigrum (black nightshade),ಸಲೇನಮ್‌ ನೈಗ್ರಮ್; ‌ ಕರಿಕಾಚಿ ಗಿಡ,,,,,,,,,
,Solanum pubescens,ಸಲೇನಮ್‌ ಪ್ಯೂಬೆಸೆನ್ಸ್; ‌ ಹುಚ್ಚುಸೊಂಡೆ ಗಿಡ,,,,,,,,,
,Solanum seaforthianum (potato creeper),ಸಲೇನಮ್‌ ಸೀಫೊರ್ತಿಯಾನಮ್; ‌ ಮಾಸಲು ಊದಾ ಬಣ್ಣದ ಒಂದು ಅಲಂಕಾರ ಹೂ ಬಳ್ಳಿ,,,,,,,,,
,Solanum torvum,ಸಲೇನಮ್‌ ಟೋರ್‌ ವಮ್; ‌ ಕಾಡುಬದನೆ/ಸೊಂಡೆ ಗಿಡ,,,,,,,,,
,Solanum trilobatum,ಸಲೇನಮ್‌ ಟ್ರೈಲೋಬೇಟಮ್; ‌ ಮುಳ್ಳುಮುಸ್ತ/ಅಂಬುಸೊಂಡೆ ಬಳ್ಳಿ,,,,,,,,,
,Solanum tuberosum (potato),ಸಲೇನಮ್‌ ಟ್ಯೂಬರೋಸಮ್; ‌ ಬಟಾಟೆ; ಆಲೂಗಡ್ಡೆ,,,,,,,,,
,Solanum verbasicfolium,ಸಲೇನಮ್‌ ವರ್ಬ್ಯಾಸಿಫೊಲಿಯಮ್; ‌ ಸೌಡಂಗಿ ಗಿಡ,,,,,,,,,
,Solanum xanthocarpum,ಸಲೇನಮ್‌ ಜಾಂತೊಕಾರ್ಪಮ್; ‌ ರಾಮಗುಳ್ಳ/ಕಿರೀಗುಳ್ಳ ಗಿಡ,,,,,,,,,
,solar heat treatment,ಸೌರತಾಪೋಪಚಾರ; ಸೋಂಕು ತಗುಲಿದ ಬೀಜಗಳನ್ನು ಬಿಸಿಲಲ್ಲಿ ಉಪಚರಿಸುವ ಒಂದು ವಿಧಾನ,,,,,,,,,
,solid,ಗಟ್ಟಿ (ಯಾಕಾರದ); ಘನ (ಸ್ಥಿತಿಯ),,,,,,,,,
,Solidago virgaurea (golden-rod; heaten wound-herb),ಸಾಲಿಡೇಗೊ ವರ್ಗಾರಿಯ; ಒಂದು ಅಲಂಕಾರ ಹೂ ಸಸ್ಯ,,,,,,,,,
,Solid bamboo,Dendrocalamus strictus,,,,,,,,,
,solidification,1. ಘನೀಕರಣ; ಗಟ್ಟಿ ಮಾಡುವುದು 2. ಘನೀಭವನ; ಗಟ್ಟಿಯಾಗುವುದು,,,,,,,,,
,solitary,ಒಂಟಿ(ಯಾಗಿರುವ),,,,,,,,,
,solitary flower,ಒಂಟಿ ಪುಷ್ಪ,,,,,,,,,
,soluble,ಕರಗುವ; ವಿಲೀನವಾಗುವ,,,,,,,,,
